country_co,country_na,mean,month
GB,Gabon,0.0001521623668766,2023-04
CF,Rep of the Congo,0.0001675014663274,2023-04
CT,Central African Rep,0.0002221474778766,2023-04
CG,Dem Rep of the Congo,0.00016109235796,2023-04
CD,Chad,0.0001340282481662,2023-05
MI,Malawi,0.0001079142061061,2023-05
ZA,Zambia,0.0001407114993408,2023-05
ZI,Zimbabwe,0.0001253757739912,2023-05
BC,Botswana,0.0001380102626591,2023-05
WA,Namibia,0.0001125744851415,2023-05
AO,Angola,0.0001796673413547,2023-05
BY,Burundi,0.0001057137235789,2023-05
RW,Rwanda,0.0001040595949212,2023-05
SF,South Africa,9.707060831220964e-05,2023-05
LT,Lesotho,8.636262754018954e-05,2023-05
WZ,Swaziland,0.0001480412378829,2023-05
MF,Mayotte,6.216589676999e-05,2023-05
NG,Niger,0.0001061513099559,2023-05
SU,Sudan,0.0001078875240884,2023-05
LY,Libya,6.521577290633006e-05,2023-05
UU,Koualou Area,0.0001778355545693,2023-05
TS,Tunisia,6.764991179876646e-05,2023-05
EG,Egypt,7.715937888199882e-05,2023-05
EG,Bir Tawil,7.434600026604437e-05,2023-05
SU,Halaib Triangle,7.006585234205131e-05,2023-05
ER,Eritrea,0.0001088342823277,2023-05
ET,Ethiopia,0.0001126221259535,2023-05
DJ,Djibouti,0.0001091393249022,2023-05
SO,Somalia,9.34565664930784e-05,2023-05
OD,South Sudan,0.0001885302977863,2023-05
UU,Abyei Area,0.0002173714374051,2023-05
KE,Kenya,9.580010352986502e-05,2023-05
UG,Uganda,0.0001219483680825,2023-05
TZ,Tanzania,9.66007430384418e-05,2023-05
MZ,Mozambique,9.577241850029792e-05,2023-05
CN,Comoros,6.258284771284399e-05,2023-05
MA,Madagascar,9.919130685802551e-05,2023-05
CV,Cabo Verde,6.747252072744595e-05,2023-05
WI,Western Sahara,6.667632847591082e-05,2023-05
MR,Mauritania,8.741490920741674e-05,2023-05
MO,Morocco,7.250681763820455e-05,2023-05
SP,Spain (Canary Is),5.260510284718965e-05,2023-05
PO,Portugal (Madeira Is),3.323652894685764e-05,2023-05
SP,Spain (Africa),8.85125334392389e-05,2023-05
AG,Algeria,6.81524720209597e-05,2023-05
ML,Mali,0.0001290520266386,2023-05
UV,Burkina Faso,0.0002001687297279,2023-05
TO,Togo,0.0001770899641071,2023-05
GH,Ghana,0.0001707740243679,2023-05
IV,Cote d'Ivoire,0.0001669805983783,2023-05
GV,Guinea,0.000219928275845,2023-05
SG,Senegal,0.000186396895954,2023-05
GA,"Gambia, The",0.0002112642731072,2023-05
PU,Guinea-Bissau,0.0002589261161071,2023-05
SL,Sierra Leone,0.000191832077713,2023-05
LI,Liberia,0.0001443633621933,2023-05
BN,Benin,0.0001975573722355,2023-05
NI,Nigeria,0.0002080371286124,2023-05
CM,Cameroon,0.0001691234578884,2023-05
EK,Equatorial Guinea,0.0001353058620698,2023-05
TP,Sao Tome & Principe,0.0001015145931529,2023-05
GB,Gabon,0.0001481324383724,2023-05
CF,Rep of the Congo,0.0001748779505817,2023-05
CT,Central African Rep,0.0001916988094609,2023-05
CG,Dem Rep of the Congo,0.0002018205837436,2023-05
CD,Chad,0.0001316999984067,2023-06
MI,Malawi,0.0001158490838392,2023-06
ZA,Zambia,0.0001598819808,2023-06
ZI,Zimbabwe,0.0001250546774866,2023-06
BC,Botswana,0.0001153543228309,2023-06
WA,Namibia,9.420088200100664e-05,2023-06
AO,Angola,0.0002014512665322,2023-06
BY,Burundi,0.0001504158833949,2023-06
RW,Rwanda,0.0001482131331394,2023-06
SF,South Africa,7.986796581765396e-05,2023-06
LT,Lesotho,7.729123647542018e-05,2023-06
WZ,Swaziland,0.0001508235547606,2023-06
MF,Mayotte,6.788485184440199e-05,2023-06
NG,Niger,0.0001209187479209,2023-06
SU,Sudan,0.0001254548393921,2023-06
LY,Libya,8.487709993945036e-05,2023-06
UU,Koualou Area,0.0002009967000958,2023-06
TS,Tunisia,9.95087984019312e-05,2023-06
EG,Egypt,0.0001009011630126,2023-06
EG,Bir Tawil,9.07695910912986e-05,2023-06
SU,Halaib Triangle,9.007134046316506e-05,2023-06
ER,Eritrea,0.0001228665567013,2023-06
ET,Ethiopia,0.0001072072096773,2023-06
DJ,Djibouti,0.0001214077205445,2023-06
SO,Somalia,9.540269674196568e-05,2023-06
OD,South Sudan,0.0001509233902857,2023-06
UU,Abyei Area,0.00017857005717,2023-06
KE,Kenya,0.0001041487511614,2023-06
UG,Uganda,0.0001277307711274,2023-06
TZ,Tanzania,0.0001192330087111,2023-06
MZ,Mozambique,0.0001056853438287,2023-06
CN,Comoros,6.229209229953591e-05,2023-06
MA,Madagascar,9.57281420974056e-05,2023-06
CV,Cabo Verde,7.028435760429593e-05,2023-06
WI,Western Sahara,7.508610572855031e-05,2023-06
MR,Mauritania,9.04659115382703e-05,2023-06
MO,Morocco,9.498546272236876e-05,2023-06
SP,Spain (Canary Is),7.330305156540279e-05,2023-06
PO,Portugal (Madeira Is),6.077031670857696e-05,2023-06
SP,Spain (Africa),9.617897391642196e-05,2023-06
AG,Algeria,8.275650566304161e-05,2023-06
ML,Mali,0.0001301597430913,2023-06
UV,Burkina Faso,0.0001732388084708,2023-06
TO,Togo,0.0001362052948271,2023-06
GH,Ghana,0.0001292996449988,2023-06
IV,Cote d'Ivoire,0.0001275381246547,2023-06
GV,Guinea,0.0001571626311367,2023-06
SG,Senegal,0.0001671964713756,2023-06
GA,"Gambia, The",0.0001795094684595,2023-06
PU,Guinea-Bissau,0.0001949027202428,2023-06
SL,Sierra Leone,0.0001301286768279,2023-06
LI,Liberia,9.932475617197887e-05,2023-06
BN,Benin,0.000151320960465,2023-06
NI,Nigeria,0.0001510215593875,2023-06
CM,Cameroon,0.0001162355074541,2023-06
EK,Equatorial Guinea,0.0001027949377883,2023-06
TP,Sao Tome & Principe,9.521435847630046e-05,2023-06
GB,Gabon,0.0001257886229228,2023-06
CF,Rep of the Congo,0.0001616589605674,2023-06
CT,Central African Rep,0.0001428034400827,2023-06
CG,Dem Rep of the Congo,0.0002012102657927,2023-06
CD,Chad,0.0001137606589056,2023-07
MI,Malawi,0.0001195964087126,2023-07
ZA,Zambia,0.0001623501471413,2023-07
ZI,Zimbabwe,0.0001150804832131,2023-07
BC,Botswana,0.0001112619641337,2023-07
WA,Namibia,0.0001013011478328,2023-07
AO,Angola,0.0002132234165139,2023-07
BY,Burundi,0.0001618502114376,2023-07
RW,Rwanda,0.0001547855561416,2023-07
SF,South Africa,8.827942567725161e-05,2023-07
LT,Lesotho,8.178115729805825e-05,2023-07
WZ,Swaziland,0.0001480858521327,2023-07
MF,Mayotte,5.608134011781914e-05,2023-07
NG,Niger,0.0001074884619412,2023-07
SU,Sudan,0.0001193749154374,2023-07
LY,Libya,9.585386257430282e-05,2023-07
UU,Koualou Area,0.0001267050788458,2023-07
TS,Tunisia,0.000111688100269,2023-07
EG,Egypt,0.0001142048088181,2023-07
EG,Bir Tawil,9.567945779606804e-05,2023-07
SU,Halaib Triangle,9.42591921083536e-05,2023-07
ER,Eritrea,0.0001146646046039,2023-07
ET,Ethiopia,9.529810885493152e-05,2023-07
DJ,Djibouti,0.0001225315821307,2023-07
SO,Somalia,8.494298930356824e-05,2023-07
OD,South Sudan,0.0001319407729604,2023-07
UU,Abyei Area,0.0001402633697541,2023-07
KE,Kenya,9.310476596693736e-05,2023-07
UG,Uganda,0.0001312736270848,2023-07
TZ,Tanzania,0.0001324072750607,2023-07
MZ,Mozambique,0.0001014633291444,2023-07
CN,Comoros,6.30292105726329e-05,2023-07
MA,Madagascar,8.902408987849713e-05,2023-07
CV,Cabo Verde,7.068135641547088e-05,2023-07
WI,Western Sahara,7.85452051229084e-05,2023-07
MR,Mauritania,9.902069773551036e-05,2023-07
MO,Morocco,0.000104862995691,2023-07
SP,Spain (Canary Is),6.752803902616612e-05,2023-07
PO,Portugal (Madeira Is),6.933994622090078e-05,2023-07
SP,Spain (Africa),0.0001205878559973,2023-07
AG,Algeria,8.861081449548174e-05,2023-07
ML,Mali,0.0001193720828895,2023-07
UV,Burkina Faso,0.0001383872573806,2023-07
TO,Togo,0.0001120484534871,2023-07
GH,Ghana,0.0001077207273094,2023-07
IV,Cote d'Ivoire,0.0001023272337538,2023-07
GV,Guinea,0.0001159649637435,2023-07
SG,Senegal,0.0001372135524292,2023-07
GA,"Gambia, The",0.0001324364003186,2023-07
PU,Guinea-Bissau,0.0001248805921793,2023-07
SL,Sierra Leone,0.0001027666255411,2023-07
LI,Liberia,8.497537467054633e-05,2023-07
BN,Benin,0.0001284083518883,2023-07
NI,Nigeria,0.0001307659969578,2023-07
CM,Cameroon,0.0001098490689134,2023-07
EK,Equatorial Guinea,9.392550279799598e-05,2023-07
TP,Sao Tome & Principe,8.940873219468209e-05,2023-07
GB,Gabon,0.0001348801984243,2023-07
CF,Rep of the Congo,0.000181585908841,2023-07
CT,Central African Rep,0.0001359748781359,2023-07
CG,Dem Rep of the Congo,0.0002228415970553,2023-07
CD,Chad,0.0001103150887382,2023-08
MI,Malawi,0.0001434774741011,2023-08
ZA,Zambia,0.0001979366514545,2023-08
ZI,Zimbabwe,0.0001493215620687,2023-08
BC,Botswana,0.0001317473256763,2023-08
WA,Namibia,0.0001170939514549,2023-08
AO,Angola,0.0002382910996046,2023-08
BY,Burundi,0.000175444072736,2023-08
RW,Rwanda,0.0001551867191132,2023-08
SF,South Africa,0.0001082481971783,2023-08
LT,Lesotho,0.0001143778857142,2023-08
WZ,Swaziland,0.0001569634716267,2023-08
MF,Mayotte,6.619605646272394e-05,2023-08
NG,Niger,0.00010602991622,2023-08
SU,Sudan,0.0001164151797589,2023-08
LY,Libya,9.166353981817248e-05,2023-08
UU,Koualou Area,0.0001268729008702,2023-08
TS,Tunisia,0.0001164427384539,2023-08
EG,Egypt,0.0001061476555389,2023-08
EG,Bir Tawil,9.689789936714217e-05,2023-08
SU,Halaib Triangle,9.593789374144228e-05,2023-08
ER,Eritrea,0.0001108325874956,2023-08
ET,Ethiopia,9.600660891036892e-05,2023-08
DJ,Djibouti,0.000120073138195,2023-08
SO,Somalia,8.574994967317584e-05,2023-08
OD,South Sudan,0.0001250998457277,2023-08
UU,Abyei Area,0.0001298347491715,2023-08
KE,Kenya,9.120490196511892e-05,2023-08
UG,Uganda,0.0001379988161838,2023-08
TZ,Tanzania,0.000134206512547,2023-08
MZ,Mozambique,0.0001378913964668,2023-08
CN,Comoros,5.820813016880813e-05,2023-08
MA,Madagascar,9.459208960990144e-05,2023-08
CV,Cabo Verde,7.727505719322931e-05,2023-08
WI,Western Sahara,8.415251918706882e-05,2023-08
MR,Mauritania,9.952597683523924e-05,2023-08
MO,Morocco,0.0001057119619197,2023-08
SP,Spain (Canary Is),8.130416715018588e-05,2023-08
PO,Portugal (Madeira Is),5.943871647184685e-05,2023-08
SP,Spain (Africa),0.0001454965990664,2023-08
AG,Algeria,9.262916049427248e-05,2023-08
ML,Mali,0.0001124843101962,2023-08
UV,Burkina Faso,0.0001201647955065,2023-08
TO,Togo,0.0001139514807492,2023-08
GH,Ghana,0.0001130993313233,2023-08
IV,Cote d'Ivoire,0.0001037135418595,2023-08
GV,Guinea,0.0001125981441967,2023-08
SG,Senegal,0.0001180059655958,2023-08
GA,"Gambia, The",0.0001094599034373,2023-08
PU,Guinea-Bissau,0.0001020688697797,2023-08
SL,Sierra Leone,0.0001047646672741,2023-08
LI,Liberia,9.184396470171004e-05,2023-08
BN,Benin,0.0001218192924993,2023-08
NI,Nigeria,0.000123526652955,2023-08
CM,Cameroon,0.0001146576150088,2023-08
EK,Equatorial Guinea,0.0001093537974883,2023-08
TP,Sao Tome & Principe,9.91719688489382e-05,2023-08
GB,Gabon,0.0001415080718232,2023-08
CF,Rep of the Congo,0.0001843815451576,2023-08
CT,Central African Rep,0.0001311383638966,2023-08
CG,Dem Rep of the Congo,0.0002416212053281,2023-08
CD,Chad,0.0001055927658369,2023-09
MI,Malawi,0.0002099533271007,2023-09
ZA,Zambia,0.0002525240886574,2023-09
ZI,Zimbabwe,0.0002035574496749,2023-09
BC,Botswana,0.0001514372443832,2023-09
WA,Namibia,0.0001133620393346,2023-09
AO,Angola,0.0002398912555846,2023-09
BY,Burundi,0.0001681968707917,2023-09
RW,Rwanda,0.0001403182825663,2023-09
SF,South Africa,0.0001106181462308,2023-09
LT,Lesotho,0.0001096275074275,2023-09
WZ,Swaziland,0.0002268475991755,2023-09
MF,Mayotte,6.449175677982391e-05,2023-09
NG,Niger,9.14633449515581e-05,2023-09
SU,Sudan,0.0001124234175736,2023-09
LY,Libya,7.162297467681617e-05,2023-09
UU,Koualou Area,9.482129000731556e-05,2023-09
TS,Tunisia,8.586540008922116e-05,2023-09
EG,Egypt,8.99695630041223e-05,2023-09
EG,Bir Tawil,8.98238456747026e-05,2023-09
SU,Halaib Triangle,8.853121313209507e-05,2023-09
ER,Eritrea,0.0001085531013586,2023-09
ET,Ethiopia,9.175375332201002e-05,2023-09
DJ,Djibouti,0.0001084686028164,2023-09
SO,Somalia,8.384528753875178e-05,2023-09
OD,South Sudan,0.0001183828257023,2023-09
UU,Abyei Area,0.0001331274700804,2023-09
KE,Kenya,9.6793118214143e-05,2023-09
UG,Uganda,0.0001160894269,2023-09
TZ,Tanzania,0.0001430176181499,2023-09
MZ,Mozambique,0.0002164266561843,2023-09
CN,Comoros,5.9281365346626525e-05,2023-09
MA,Madagascar,0.0001165428765082,2023-09
CV,Cabo Verde,6.59998022839418e-05,2023-09
WI,Western Sahara,6.607064731018516e-05,2023-09
MR,Mauritania,8.538766152587607e-05,2023-09
MO,Morocco,8.893709424354581e-05,2023-09
SP,Spain (Canary Is),6.50607271069316e-05,2023-09
PO,Portugal (Madeira Is),6.132597601391151e-05,2023-09
SP,Spain (Africa),0.0001206180275212,2023-09
AG,Algeria,7.172646085991067e-05,2023-09
ML,Mali,0.0001019849034973,2023-09
UV,Burkina Faso,0.0001265802854748,2023-09
TO,Togo,0.0001133684903256,2023-09
GH,Ghana,0.0001130209069048,2023-09
IV,Cote d'Ivoire,0.0001059963835016,2023-09
GV,Guinea,0.00012343458139,2023-09
SG,Senegal,0.0001284011041974,2023-09
GA,"Gambia, The",0.0001252986036326,2023-09
PU,Guinea-Bissau,0.0001266535783157,2023-09
SL,Sierra Leone,0.0001107617131546,2023-09
LI,Liberia,9.204981338936086e-05,2023-09
BN,Benin,0.0001208909133386,2023-09
NI,Nigeria,0.0001228435301173,2023-09
CM,Cameroon,0.0001003283398293,2023-09
EK,Equatorial Guinea,8.7034408982803e-05,2023-09
TP,Sao Tome & Principe,8.788960248171187e-05,2023-09
GB,Gabon,0.00010452371035,2023-09
CF,Rep of the Congo,0.000136067316719,2023-09
CT,Central African Rep,0.0001180407898239,2023-09
CG,Dem Rep of the Congo,0.0001937297965542,2023-09
CD,Chad,9.655528699420807e-05,2023-10
MI,Malawi,0.0002129615311771,2023-10
ZA,Zambia,0.0002281952932065,2023-10
ZI,Zimbabwe,0.0001723105043451,2023-10
BC,Botswana,0.0001398044920991,2023-10
WA,Namibia,0.0001018526800811,2023-10
AO,Angola,0.0001885192793301,2023-10
BY,Burundi,0.0001545594410911,2023-10
RW,Rwanda,0.0001191108335971,2023-10
SF,South Africa,0.000104872028477,2023-10
LT,Lesotho,9.880972345173065e-05,2023-10
WZ,Swaziland,0.0001509917786959,2023-10
MF,Mayotte,6.830769464039963e-05,2023-10
NG,Niger,6.888834543158696e-05,2023-10
SU,Sudan,9.905851800703116e-05,2023-10
LY,Libya,5.411266035384063e-05,2023-10
UU,Koualou Area,0.0001293328154905,2023-10
TS,Tunisia,6.864368871051945e-05,2023-10
EG,Egypt,7.48116629660126e-05,2023-10
EG,Bir Tawil,7.329404255592776e-05,2023-10
SU,Halaib Triangle,6.909589515593694e-05,2023-10
ER,Eritrea,9.152175388930924e-05,2023-10
ET,Ethiopia,9.191096553906808e-05,2023-10
DJ,Djibouti,7.655754915806573e-05,2023-10
SO,Somalia,6.964572982270535e-05,2023-10
OD,South Sudan,0.0001414171104375,2023-10
UU,Abyei Area,0.0001710228624105,2023-10
KE,Kenya,9.351844311491817e-05,2023-10
UG,Uganda,0.0001190306866577,2023-10
TZ,Tanzania,0.0001482967816775,2023-10
MZ,Mozambique,0.0002020164817617,2023-10
CN,Comoros,6.914591447247449e-05,2023-10
MA,Madagascar,0.0001442279856224,2023-10
CV,Cabo Verde,7.326585634180985e-05,2023-10
WI,Western Sahara,5.17042784932836e-05,2023-10
MR,Mauritania,7.167125762470751e-05,2023-10
MO,Morocco,7.318798661117076e-05,2023-10
SP,Spain (Canary Is),6.175908117595713e-05,2023-10
PO,Portugal (Madeira Is),5.64425526402589e-05,2023-10
SP,Spain (Africa),9.37256235846787e-05,2023-10
AG,Algeria,5.794462516371223e-05,2023-10
ML,Mali,9.42900277355586e-05,2023-10
UV,Burkina Faso,0.0001373917448156,2023-10
TO,Togo,0.0001364855580403,2023-10
GH,Ghana,0.0001337287673215,2023-10
IV,Cote d'Ivoire,0.0001252418401835,2023-10
GV,Guinea,0.0001551364093086,2023-10
SG,Senegal,0.0001666875577038,2023-10
GA,"Gambia, The",0.0001647668503756,2023-10
PU,Guinea-Bissau,0.0001661026725091,2023-10
SL,Sierra Leone,0.0001278979129871,2023-10
LI,Liberia,0.0001046484948278,2023-10
BN,Benin,0.0001431421617225,2023-10
NI,Nigeria,0.0001446859811622,2023-10
CM,Cameroon,0.0001216367467296,2023-10
EK,Equatorial Guinea,9.723151357501948e-05,2023-10
TP,Sao Tome & Principe,8.630638229853542e-05,2023-10
GB,Gabon,0.0001017626713686,2023-10
CF,Rep of the Congo,0.0001244855680819,2023-10
CT,Central African Rep,0.0001392550600814,2023-10
CG,Dem Rep of the Congo,0.0001727914077229,2023-10
CD,Chad,9.496044714866284e-05,2023-11
MI,Malawi,0.0001582776709139,2023-11
ZA,Zambia,0.000168187512087,2023-11
ZI,Zimbabwe,0.000151366709204,2023-11
BC,Botswana,0.0001445785856708,2023-11
WA,Namibia,0.0001145159129903,2023-11
AO,Angola,0.0001354995147514,2023-11
BY,Burundi,9.241237118145532e-05,2023-11
RW,Rwanda,8.790654516755272e-05,2023-11
SF,South Africa,0.0001095300695628,2023-11
LT,Lesotho,8.290633186372424e-05,2023-11
WZ,Swaziland,0.0001767591893871,2023-11
MF,Mayotte,9.03635118056955e-05,2023-11
NG,Niger,6.754780737728814e-05,2023-11
SU,Sudan,8.999141509829996e-05,2023-11
LY,Libya,4.974134518134368e-05,2023-11
UU,Koualou Area,0.0001978642752059,2023-11
TS,Tunisia,6.375768045943552e-05,2023-11
EG,Egypt,6.64789305889435e-05,2023-11
EG,Bir Tawil,6.604758007300963e-05,2023-11
SU,Halaib Triangle,6.248993629883958e-05,2023-11
ER,Eritrea,9.263516681518086e-05,2023-11
ET,Ethiopia,9.731852684220274e-05,2023-11
DJ,Djibouti,7.557677171432621e-05,2023-11
SO,Somalia,7.176109009466507e-05,2023-11
OD,South Sudan,0.0001512464128587,2023-11
UU,Abyei Area,0.00016971183605,2023-11
KE,Kenya,7.883728203833503e-05,2023-11
UG,Uganda,0.0001041337694301,2023-11
TZ,Tanzania,0.0001085853735655,2023-11
MZ,Mozambique,0.0001636444849871,2023-11
CN,Comoros,8.227103679299844e-05,2023-11
MA,Madagascar,0.000130571688916,2023-11
CV,Cabo Verde,6.267844712164355e-05,2023-11
WI,Western Sahara,4.6365917343167486e-05,2023-11
MR,Mauritania,5.366956300158858e-05,2023-11
MO,Morocco,6.349560414950442e-05,2023-11
SP,Spain (Canary Is),5.039978457088707e-05,2023-11
PO,Portugal (Madeira Is),4.684381424037728e-05,2023-11
SP,Spain (Africa),4.8260812646989735e-05,2023-11
AG,Algeria,5.3998582878328645e-05,2023-11
ML,Mali,8.80743757493479e-05,2023-11
UV,Burkina Faso,0.0001613403294165,2023-11
TO,Togo,0.0001715594922715,2023-11
GH,Ghana,0.000164201626759,2023-11
IV,Cote d'Ivoire,0.0001455798828854,2023-11
GV,Guinea,0.0001964609215581,2023-11
SG,Senegal,0.0001631510445604,2023-11
GA,"Gambia, The",0.0001711533764703,2023-11
PU,Guinea-Bissau,0.0001979353122625,2023-11
SL,Sierra Leone,0.0001678062610445,2023-11
LI,Liberia,0.0001273107419852,2023-11
BN,Benin,0.0001731861062703,2023-11
NI,Nigeria,0.0001601780657976,2023-11
CM,Cameroon,0.0001341040329692,2023-11
EK,Equatorial Guinea,0.000102099293412,2023-11
TP,Sao Tome & Principe,7.790860629155133e-05,2023-11
GB,Gabon,9.122582080834192e-05,2023-11
CF,Rep of the Congo,9.960048164834876e-05,2023-11
CT,Central African Rep,0.000164678504691,2023-11
CG,Dem Rep of the Congo,0.0001155260898787,2023-11
CD,Chad,8.561245630190368e-05,2023-12
MI,Malawi,0.0001351250640814,2023-12
ZA,Zambia,0.000136184949717,2023-12
ZI,Zimbabwe,0.0001437369302099,2023-12
BC,Botswana,0.0001463653714724,2023-12
WA,Namibia,0.0001170220723921,2023-12
AO,Angola,0.0001210588048284,2023-12
BY,Burundi,9.960512339841832e-05,2023-12
RW,Rwanda,0.000104217776683,2023-12
SF,South Africa,0.0001161182010875,2023-12
LT,Lesotho,9.386747630311768e-05,2023-12
WZ,Swaziland,0.0001605632557264,2023-12
MF,Mayotte,9.448441970221418e-05,2023-12
NG,Niger,5.506537155881472e-05,2023-12
SU,Sudan,7.803762708167359e-05,2023-12
LY,Libya,5.07643583009008e-05,2023-12
UU,Koualou Area,0.0001752207351415,2023-12
TS,Tunisia,6.448083515942348e-05,2023-12
EG,Egypt,6.283991878665837e-05,2023-12
EG,Bir Tawil,6.268684828191356e-05,2023-12
SU,Halaib Triangle,5.923894221275045e-05,2023-12
ER,Eritrea,9.637944329212492e-05,2023-12
ET,Ethiopia,0.0001143997511526,2023-12
DJ,Djibouti,7.976155495750669e-05,2023-12
SO,Somalia,7.946284358252329e-05,2023-12
OD,South Sudan,0.0001851157774444,2023-12
UU,Abyei Area,0.0001527567895266,2023-12
KE,Kenya,9.55406207282118e-05,2023-12
UG,Uganda,0.0001483498844543,2023-12
TZ,Tanzania,0.0001004247838506,2023-12
MZ,Mozambique,0.0001430895158995,2023-12
CN,Comoros,9.07888853991702e-05,2023-12
MA,Madagascar,0.0001258182995191,2023-12
CV,Cabo Verde,6.300010795812181e-05,2023-12
WI,Western Sahara,4.854938555987063e-05,2023-12
MR,Mauritania,5.552375957160433e-05,2023-12
MO,Morocco,7.044012581949725e-05,2023-12
SP,Spain (Canary Is),6.105665189134671e-05,2023-12
PO,Portugal (Madeira Is),6.058813141813596e-05,2023-12
SP,Spain (Africa),7.747566469587188e-05,2023-12
AG,Algeria,5.534980953251141e-05,2023-12
ML,Mali,7.213820089047128e-05,2023-12
UV,Burkina Faso,0.0001226346542178,2023-12
TO,Togo,0.0001982061652669,2023-12
GH,Ghana,0.0002163544958401,2023-12
IV,Cote d'Ivoire,0.0001984305792299,2023-12
GV,Guinea,0.0002038137848661,2023-12
SG,Senegal,0.0001391926289105,2023-12
GA,"Gambia, The",0.0001564797501857,2023-12
PU,Guinea-Bissau,0.0001945878543916,2023-12
SL,Sierra Leone,0.0001981637915043,2023-12
LI,Liberia,0.0001806341016526,2023-12
BN,Benin,0.000173089088959,2023-12
NI,Nigeria,0.0001714612683991,2023-12
CM,Cameroon,0.0001914731844919,2023-12
EK,Equatorial Guinea,0.0001524665177538,2023-12
TP,Sao Tome & Principe,0.0001139194530553,2023-12
GB,Gabon,0.0001412711922563,2023-12
CF,Rep of the Congo,0.0001705622699276,2023-12
CT,Central African Rep,0.0002134771244637,2023-12
CG,Dem Rep of the Congo,0.0001530184234901,2023-12
CD,Chad,7.644753857345625e-05,2024-01
MI,Malawi,0.0001039118209574,2024-01
ZA,Zambia,0.0001053219072925,2024-01
ZI,Zimbabwe,0.0001123981255312,2024-01
BC,Botswana,0.0001360810377522,2024-01
WA,Namibia,0.0001159599284975,2024-01
AO,Angola,0.0001217633475409,2024-01
BY,Burundi,0.0001263218327449,2024-01
RW,Rwanda,0.0001289544645499,2024-01
SF,South Africa,0.0001064012844984,2024-01
LT,Lesotho,7.394016111562151e-05,2024-01
WZ,Swaziland,0.0001179142862673,2024-01
MF,Mayotte,7.136829471034587e-05,2024-01
NG,Niger,5.328395182948168e-05,2024-01
SU,Sudan,6.668663367672374e-05,2024-01
LY,Libya,4.269890645204128e-05,2024-01
UU,Koualou Area,0.0001557871160203,2024-01
TS,Tunisia,5.633192669461919e-05,2024-01
EG,Egypt,4.956084933127939e-05,2024-01
EG,Bir Tawil,4.905456194409789e-05,2024-01
SU,Halaib Triangle,4.825918118745193e-05,2024-01
ER,Eritrea,8.992681314692422e-05,2024-01
ET,Ethiopia,0.0001256352048431,2024-01
DJ,Djibouti,8.290954514081675e-05,2024-01
SO,Somalia,8.286863000810655e-05,2024-01
OD,South Sudan,0.0002058487261728,2024-01
UU,Abyei Area,0.0001313045098085,2024-01
KE,Kenya,0.0001085733159353,2024-01
UG,Uganda,0.0002078554589953,2024-01
TZ,Tanzania,0.0001099599815318,2024-01
MZ,Mozambique,9.840853524761722e-05,2024-01
CN,Comoros,9.010641187454002e-05,2024-01
MA,Madagascar,9.151131178758989e-05,2024-01
CV,Cabo Verde,6.088605561837e-05,2024-01
WI,Western Sahara,4.682620335243478e-05,2024-01
MR,Mauritania,5.152298372103101e-05,2024-01
MO,Morocco,5.882026205613071e-05,2024-01
SP,Spain (Canary Is),5.9558547844843866e-05,2024-01
PO,Portugal (Madeira Is),3.9482281454678085e-05,2024-01
SP,Spain (Africa),5.819363999830194e-05,2024-01
AG,Algeria,4.769954026144958e-05,2024-01
ML,Mali,7.089746954947407e-05,2024-01
UV,Burkina Faso,0.0001275467838652,2024-01
TO,Togo,0.0002359576326641,2024-01
GH,Ghana,0.0002421164165167,2024-01
IV,Cote d'Ivoire,0.0002218145170689,2024-01
GV,Guinea,0.0002501357915334,2024-01
SG,Senegal,0.000138949085707,2024-01
GA,"Gambia, The",0.0001507558210635,2024-01
PU,Guinea-Bissau,0.0002125777820313,2024-01
SL,Sierra Leone,0.0002799095279077,2024-01
LI,Liberia,0.0002130691284663,2024-01
BN,Benin,0.0002101992885678,2024-01
NI,Nigeria,0.0002005777007437,2024-01
CM,Cameroon,0.0002157991785652,2024-01
EK,Equatorial Guinea,0.0001759492978209,2024-01
TP,Sao Tome & Principe,0.0001310098935791,2024-01
GB,Gabon,0.0001805366254448,2024-01
CF,Rep of the Congo,0.0002078623550528,2024-01
CT,Central African Rep,0.0002290467909896,2024-01
CG,Dem Rep of the Congo,0.0001876563155894,2024-01
CD,Chad,9.314597376358754e-05,2024-02
MI,Malawi,0.0001325770339642,2024-02
ZA,Zambia,0.0001380312645782,2024-02
ZI,Zimbabwe,0.0001434610678229,2024-02
BC,Botswana,0.0001720048796683,2024-02
WA,Namibia,0.0001570244332859,2024-02
AO,Angola,0.0001706052452999,2024-02
BY,Burundi,0.0001197823221587,2024-02
RW,Rwanda,0.0001189487262746,2024-02
SF,South Africa,0.000128393540454,2024-02
LT,Lesotho,0.0001020274934418,2024-02
WZ,Swaziland,0.000159026413317,2024-02
MF,Mayotte,0.0001011532295893,2024-02
NG,Niger,6.153864083219473e-05,2024-02
SU,Sudan,8.3704105820566e-05,2024-02
LY,Libya,4.064097265124829e-05,2024-02
UU,Koualou Area,0.0001740595396655,2024-02
TS,Tunisia,5.318013014282094e-05,2024-02
EG,Egypt,5.107404269177718e-05,2024-02
EG,Bir Tawil,5.186802969334239e-05,2024-02
SU,Halaib Triangle,5.395927424450609e-05,2024-02
ER,Eritrea,0.0001000601632799,2024-02
ET,Ethiopia,0.0001366306005259,2024-02
DJ,Djibouti,8.609166134153626e-05,2024-02
