abbreviati,country_co,country_na,mean,wld_rgn,month
Gui.,GV,Guinea,1882.320230923764,Africa,2021-11
Sen.,SG,Senegal,1898.1699722337082,Africa,2021-11
Gam.,GA,"Gambia, The",1894.2230106893776,Africa,2021-11
Gui.-Bis.,PU,Guinea-Bissau,1883.568091913284,Africa,2021-11
S. Leo.,SL,Sierra Leone,1885.3731652168476,Africa,2021-11
Liber.,LI,Liberia,1878.24529324933,Africa,2021-11
,BN,Benin,1895.4840403766912,Africa,2021-11
Nig.,NI,Nigeria,1909.6824236283358,Africa,2021-11
Camer.,CM,Cameroon,1889.8504118740198,Africa,2021-11
Equa. Gui.,EK,Equatorial Guinea,1902.5233049065216,Africa,2021-11
S. To. & Prin.,TP,Sao Tome & Principe,,Africa,2021-11
,GB,Gabon,1821.5010233771152,Africa,2021-11
Rep. of the Congo,CF,Rep of the Congo,1833.5808113692142,Africa,2021-11
Cen. Afr. Rep.,CT,Central African Rep,1886.2514854927795,Africa,2021-11
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,1881.0982775380464,Africa,2021-11
,CD,Chad,1907.2320603605906,Africa,2021-12
Mal.,MI,Malawi,1858.4819168866682,Africa,2021-12
Zam.,ZA,Zambia,1850.0146818829178,Africa,2021-12
Zimb.,ZI,Zimbabwe,1852.810744621942,Africa,2021-12
Bots.,BC,Botswana,1854.3438117745445,Africa,2021-12
Nam.,WA,Namibia,1857.5825557879664,Africa,2021-12
Ang.,AO,Angola,1860.8276661626903,Africa,2021-12
Buru.,BY,Burundi,,Africa,2021-12
Rw.,RW,Rwanda,,Africa,2021-12
S. Afr.,SF,South Africa,1834.972135324035,Africa,2021-12
Leso.,LT,Lesotho,1831.1473524887372,Africa,2021-12
Swaz.,WZ,Swaziland,1825.7144058247407,Africa,2021-12
May.,MF,Mayotte,,Africa,2021-12
,NG,Niger,1906.4783319165115,Africa,2021-12
,SU,Sudan,1909.989932376668,Africa,2021-12
,LY,Libya,1923.8412488662136,Africa,2021-12
,UU,Koualou Area,1912.9768267548902,Africa,2021-12
Tun.,TS,Tunisia,1916.8792888061207,Africa,2021-12
,EG,Egypt,1922.962393398252,Africa,2021-12
,EG,Bir Tawil,1908.2988083482453,Africa,2021-12
,SU,Halaib Triangle,1915.5980889224575,Africa,2021-12
Erit.,ER,Eritrea,1906.733033106444,Africa,2021-12
Eth.,ET,Ethiopia,1901.4123004913652,Africa,2021-12
Dji.,DJ,Djibouti,1912.126886351808,Africa,2021-12
Som.,SO,Somalia,1916.484290083347,Africa,2021-12
S. Sudan,OD,South Sudan,1909.556071658762,Africa,2021-12
,UU,Abyei Area,1904.7534478931566,Africa,2021-12
,KE,Kenya,1893.4125305524406,Africa,2021-12
Ug.,UG,Uganda,1888.298199371878,Africa,2021-12
Tanz.,TZ,Tanzania,1866.5041498817172,Africa,2021-12
Moz.,MZ,Mozambique,1843.9356576013695,Africa,2021-12
Como.,CN,Comoros,,Africa,2021-12
Madag.,MA,Madagascar,1851.9018812981103,Africa,2021-12
C. Ver.,CV,Cabo Verde,1867.6758079377512,Africa,2021-12
W. Sah.,WI,Western Sahara,1918.7249639024408,Africa,2021-12
Maur.,MR,Mauritania,1911.6813706896505,Africa,2021-12
Mor.,MO,Morocco,1907.509357273819,Africa,2021-12
Sp.,SP,Spain (Canary Is),1902.2492714512903,Africa,2021-12
Port.,PO,Portugal (Madeira Is),,Africa,2021-12
Sp.,SP,Spain (Africa),,Africa,2021-12
Alg.,AG,Algeria,1912.0589839685167,Africa,2021-12
,ML,Mali,1904.926999733309,Africa,2021-12
Burk.,UV,Burkina Faso,1906.3429676163719,Africa,2021-12
,TO,Togo,1897.4275034609227,Africa,2021-12
,GH,Ghana,1895.7099813197342,Africa,2021-12
C. d Iv.,IV,Cote d'Ivoire,1894.6430405426156,Africa,2021-12
Gui.,GV,Guinea,1889.5349447304354,Africa,2021-12
Sen.,SG,Senegal,1908.160554066806,Africa,2021-12
Gam.,GA,"Gambia, The",1910.6606321442944,Africa,2021-12
Gui.-Bis.,PU,Guinea-Bissau,1893.568494630944,Africa,2021-12
S. Leo.,SL,Sierra Leone,1893.766200373426,Africa,2021-12
Liber.,LI,Liberia,1881.334805006706,Africa,2021-12
,BN,Benin,1900.3194109047674,Africa,2021-12
Nig.,NI,Nigeria,1912.3783762810574,Africa,2021-12
Camer.,CM,Cameroon,1897.1534623171399,Africa,2021-12
Equa. Gui.,EK,Equatorial Guinea,1889.897671387501,Africa,2021-12
S. To. & Prin.,TP,Sao Tome & Principe,,Africa,2021-12
,GB,Gabon,1857.414006284662,Africa,2021-12
Rep. of the Congo,CF,Rep of the Congo,1883.6794036433942,Africa,2021-12
Cen. Afr. Rep.,CT,Central African Rep,1886.0742118570718,Africa,2021-12
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,1874.8181270605737,Africa,2021-12
,CD,Chad,1904.4284881912608,Africa,2022-01
Mal.,MI,Malawi,1877.356589607981,Africa,2022-01
Zam.,ZA,Zambia,1856.659633674673,Africa,2022-01
Zimb.,ZI,Zimbabwe,1851.9179541175943,Africa,2022-01
Bots.,BC,Botswana,1854.717715832691,Africa,2022-01
Nam.,WA,Namibia,1860.4406810420955,Africa,2022-01
Ang.,AO,Angola,1860.7129971200845,Africa,2022-01
Buru.,BY,Burundi,1885.7880161660116,Africa,2022-01
Rw.,RW,Rwanda,1898.9915546932987,Africa,2022-01
S. Afr.,SF,South Africa,1840.8953683193067,Africa,2022-01
Leso.,LT,Lesotho,1839.3759427325997,Africa,2022-01
Swaz.,WZ,Swaziland,1834.0310297223218,Africa,2022-01
May.,MF,Mayotte,,Africa,2022-01
,NG,Niger,1906.0292018945386,Africa,2022-01
,SU,Sudan,1908.121088198048,Africa,2022-01
,LY,Libya,1914.2127797517303,Africa,2022-01
,UU,Koualou Area,1915.3556962582516,Africa,2022-01
Tun.,TS,Tunisia,1907.5217658404756,Africa,2022-01
,EG,Egypt,1912.9011975296858,Africa,2022-01
,EG,Bir Tawil,1906.2058077749264,Africa,2022-01
,SU,Halaib Triangle,1909.7316581297052,Africa,2022-01
Erit.,ER,Eritrea,1901.01757920084,Africa,2022-01
Eth.,ET,Ethiopia,1897.1382048855162,Africa,2022-01
Dji.,DJ,Djibouti,1907.8348526062903,Africa,2022-01
Som.,SO,Somalia,1909.6586689810076,Africa,2022-01
S. Sudan,OD,South Sudan,1907.3701533060632,Africa,2022-01
,UU,Abyei Area,1908.9826333849821,Africa,2022-01
,KE,Kenya,1891.9835306899106,Africa,2022-01
Ug.,UG,Uganda,1901.7757809731277,Africa,2022-01
Tanz.,TZ,Tanzania,1887.0544302549467,Africa,2022-01
Moz.,MZ,Mozambique,1833.7537414990331,Africa,2022-01
Como.,CN,Comoros,,Africa,2022-01
Madag.,MA,Madagascar,1860.8403594920862,Africa,2022-01
C. Ver.,CV,Cabo Verde,,Africa,2022-01
W. Sah.,WI,Western Sahara,1913.4222271894482,Africa,2022-01
Maur.,MR,Mauritania,1908.3510215493272,Africa,2022-01
Mor.,MO,Morocco,1898.5610041104278,Africa,2022-01
Sp.,SP,Spain (Canary Is),1899.1799817482845,Africa,2022-01
Port.,PO,Portugal (Madeira Is),,Africa,2022-01
Sp.,SP,Spain (Africa),,Africa,2022-01
Alg.,AG,Algeria,1904.495483257188,Africa,2022-01
,ML,Mali,1900.674425040185,Africa,2022-01
Burk.,UV,Burkina Faso,1905.3405660958394,Africa,2022-01
,TO,Togo,1908.207116688771,Africa,2022-01
,GH,Ghana,1903.3245315839856,Africa,2022-01
C. d Iv.,IV,Cote d'Ivoire,1894.3219537944472,Africa,2022-01
Gui.,GV,Guinea,1885.731045633386,Africa,2022-01
Sen.,SG,Senegal,1906.8708310564289,Africa,2022-01
Gam.,GA,"Gambia, The",1908.2674622213683,Africa,2022-01
Gui.-Bis.,PU,Guinea-Bissau,1887.6635955465467,Africa,2022-01
S. Leo.,SL,Sierra Leone,1879.8969092198433,Africa,2022-01
Liber.,LI,Liberia,1883.880455838836,Africa,2022-01
,BN,Benin,1907.4840411030555,Africa,2022-01
Nig.,NI,Nigeria,1911.7545246009845,Africa,2022-01
Camer.,CM,Cameroon,1893.0160141463552,Africa,2022-01
Equa. Gui.,EK,Equatorial Guinea,1880.128173056889,Africa,2022-01
S. To. & Prin.,TP,Sao Tome & Principe,,Africa,2022-01
,GB,Gabon,1887.238634321464,Africa,2022-01
Rep. of the Congo,CF,Rep of the Congo,1900.866352120822,Africa,2022-01
Cen. Afr. Rep.,CT,Central African Rep,1884.7068547207432,Africa,2022-01
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,1893.9202111142858,Africa,2022-01
,CD,Chad,1901.3465531149259,Africa,2022-02
Mal.,MI,Malawi,1843.6741088361691,Africa,2022-02
Zam.,ZA,Zambia,1836.9101540970537,Africa,2022-02
Zimb.,ZI,Zimbabwe,1825.9388860248703,Africa,2022-02
Bots.,BC,Botswana,1841.3944489168957,Africa,2022-02
Nam.,WA,Namibia,1857.1713153277858,Africa,2022-02
Ang.,AO,Angola,1861.0224387827136,Africa,2022-02
Buru.,BY,Burundi,1927.0738737782735,Africa,2022-02
Rw.,RW,Rwanda,1934.4022156587791,Africa,2022-02
S. Afr.,SF,South Africa,1844.9263504201995,Africa,2022-02
Leso.,LT,Lesotho,1843.815711144699,Africa,2022-02
Swaz.,WZ,Swaziland,1834.5645222082285,Africa,2022-02
May.,MF,Mayotte,,Africa,2022-02
,NG,Niger,1902.1314851686006,Africa,2022-02
,SU,Sudan,1903.1381171906662,Africa,2022-02
,LY,Libya,1899.8956478149603,Africa,2022-02
,UU,Koualou Area,1925.0578128584891,Africa,2022-02
Tun.,TS,Tunisia,1902.2721238406968,Africa,2022-02
,EG,Egypt,1900.2093684242702,Africa,2022-02
,EG,Bir Tawil,1897.2999593776547,Africa,2022-02
,SU,Halaib Triangle,1903.0112011400547,Africa,2022-02
Erit.,ER,Eritrea,1900.2943638729141,Africa,2022-02
Eth.,ET,Ethiopia,1895.577735048093,Africa,2022-02
Dji.,DJ,Djibouti,1905.8809201467138,Africa,2022-02
Som.,SO,Somalia,1903.6667734610899,Africa,2022-02
S. Sudan,OD,South Sudan,1913.1043294247827,Africa,2022-02
,UU,Abyei Area,1908.6532614907974,Africa,2022-02
,KE,Kenya,1891.5098895893752,Africa,2022-02
Ug.,UG,Uganda,1922.9116756269004,Africa,2022-02
Tanz.,TZ,Tanzania,1892.627359435847,Africa,2022-02
Moz.,MZ,Mozambique,1824.5728186458214,Africa,2022-02
Como.,CN,Comoros,,Africa,2022-02
Madag.,MA,Madagascar,1838.9754588821688,Africa,2022-02
C. Ver.,CV,Cabo Verde,1860.6312974376233,Africa,2022-02
W. Sah.,WI,Western Sahara,1913.845020198763,Africa,2022-02
Maur.,MR,Mauritania,1906.032948912586,Africa,2022-02
Mor.,MO,Morocco,1895.146405125121,Africa,2022-02
Sp.,SP,Spain (Canary Is),1897.21264387911,Africa,2022-02
Port.,PO,Portugal (Madeira Is),,Africa,2022-02
Sp.,SP,Spain (Africa),,Africa,2022-02
Alg.,AG,Algeria,1897.1371894127478,Africa,2022-02
,ML,Mali,1901.6909064761737,Africa,2022-02
Burk.,UV,Burkina Faso,1913.6354633415453,Africa,2022-02
,TO,Togo,1916.6654124697798,Africa,2022-02
,GH,Ghana,1912.751755708241,Africa,2022-02
C. d Iv.,IV,Cote d'Ivoire,1901.2095656515426,Africa,2022-02
Gui.,GV,Guinea,1900.0635468823375,Africa,2022-02
Sen.,SG,Senegal,1910.57200642392,Africa,2022-02
Gam.,GA,"Gambia, The",1912.1522415749414,Africa,2022-02
Gui.-Bis.,PU,Guinea-Bissau,1898.0464735943922,Africa,2022-02
S. Leo.,SL,Sierra Leone,1898.774140117332,Africa,2022-02
Liber.,LI,Liberia,1893.5765924084712,Africa,2022-02
,BN,Benin,1913.0177071935152,Africa,2022-02
Nig.,NI,Nigeria,1916.3954630370588,Africa,2022-02
Camer.,CM,Cameroon,1906.9425938210406,Africa,2022-02
Equa. Gui.,EK,Equatorial Guinea,1882.4012240906843,Africa,2022-02
S. To. & Prin.,TP,Sao Tome & Principe,1881.8035822689178,Africa,2022-02
,GB,Gabon,1876.3246847821756,Africa,2022-02
Rep. of the Congo,CF,Rep of the Congo,1900.2913246730961,Africa,2022-02
Cen. Afr. Rep.,CT,Central African Rep,1899.3091738934834,Africa,2022-02
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,1903.2409915100502,Africa,2022-02
,CD,Chad,1908.2739688730262,Africa,2022-03
Mal.,MI,Malawi,1827.304711314448,Africa,2022-03
Zam.,ZA,Zambia,1831.6670043440026,Africa,2022-03
Zimb.,ZI,Zimbabwe,1839.7799416305402,Africa,2022-03
Bots.,BC,Botswana,1843.843057192394,Africa,2022-03
Nam.,WA,Namibia,1855.8592431017953,Africa,2022-03
Ang.,AO,Angola,1862.6463757304875,Africa,2022-03
Buru.,BY,Burundi,1873.9012476124058,Africa,2022-03
Rw.,RW,Rwanda,1895.378394950088,Africa,2022-03
S. Afr.,SF,South Africa,1836.571591630218,Africa,2022-03
Leso.,LT,Lesotho,1835.450462575323,Africa,2022-03
Swaz.,WZ,Swaziland,1834.5616085272322,Africa,2022-03
May.,MF,Mayotte,,Africa,2022-03
,NG,Niger,1909.6727178953952,Africa,2022-03
,SU,Sudan,1907.3208339088194,Africa,2022-03
,LY,Libya,1903.9888760177278,Africa,2022-03
,UU,Koualou Area,,Africa,2022-03
Tun.,TS,Tunisia,1903.1998091838839,Africa,2022-03
,EG,Egypt,1902.0841024619933,Africa,2022-03
,EG,Bir Tawil,1903.0713242015095,Africa,2022-03
,SU,Halaib Triangle,1912.283774219586,Africa,2022-03
Erit.,ER,Eritrea,1904.4715837532551,Africa,2022-03
Eth.,ET,Ethiopia,1899.0894488216736,Africa,2022-03
Dji.,DJ,Djibouti,1913.1022788571522,Africa,2022-03
Som.,SO,Somalia,1904.1318251025264,Africa,2022-03
S. Sudan,OD,South Sudan,1922.153756828128,Africa,2022-03
,UU,Abyei Area,1913.8348401892022,Africa,2022-03
,KE,Kenya,1886.3308857812494,Africa,2022-03
Ug.,UG,Uganda,1902.440249543854,Africa,2022-03
Tanz.,TZ,Tanzania,1869.5759976029717,Africa,2022-03
Moz.,MZ,Mozambique,1831.60241072067,Africa,2022-03
Como.,CN,Comoros,,Africa,2022-03
Madag.,MA,Madagascar,1849.4979015844565,Africa,2022-03
C. Ver.,CV,Cabo Verde,,Africa,2022-03
W. Sah.,WI,Western Sahara,1907.6603901017793,Africa,2022-03
Maur.,MR,Mauritania,1907.7846068966464,Africa,2022-03
Mor.,MO,Morocco,1892.9053071975914,Africa,2022-03
Sp.,SP,Spain (Canary Is),,Africa,2022-03
Port.,PO,Portugal (Madeira Is),,Africa,2022-03
Sp.,SP,Spain (Africa),,Africa,2022-03
Alg.,AG,Algeria,1898.8732681597928,Africa,2022-03
,ML,Mali,1908.6815875686464,Africa,2022-03
Burk.,UV,Burkina Faso,1922.6091453920712,Africa,2022-03
,TO,Togo,1917.7483438700501,Africa,2022-03
,GH,Ghana,1914.629791685304,Africa,2022-03
C. d Iv.,IV,Cote d'Ivoire,1913.210120932236,Africa,2022-03
Gui.,GV,Guinea,1914.0251859920352,Africa,2022-03
Sen.,SG,Senegal,1921.8391898653142,Africa,2022-03
Gam.,GA,"Gambia, The",1925.5589158634257,Africa,2022-03
Gui.-Bis.,PU,Guinea-Bissau,1913.3693261463045,Africa,2022-03
S. Leo.,SL,Sierra Leone,1908.0777570269224,Africa,2022-03
Liber.,LI,Liberia,1878.0985554998845,Africa,2022-03
,BN,Benin,1921.636683300353,Africa,2022-03
Nig.,NI,Nigeria,1921.940666831075,Africa,2022-03
Camer.,CM,Cameroon,1916.8555982284604,Africa,2022-03
Equa. Gui.,EK,Equatorial Guinea,1888.6873350038709,Africa,2022-03
S. To. & Prin.,TP,Sao Tome & Principe,,Africa,2022-03
,GB,Gabon,1887.0189105259299,Africa,2022-03
Rep. of the Congo,CF,Rep of the Congo,1896.8551269116945,Africa,2022-03
Cen. Afr. Rep.,CT,Central African Rep,1904.2860499748447,Africa,2022-03
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,1880.3894917825253,Africa,2022-03
,CD,Chad,1903.1286614787296,Africa,2022-04
Mal.,MI,Malawi,1844.048057676524,Africa,2022-04
Zam.,ZA,Zambia,1832.4297285230955,Africa,2022-04
Zimb.,ZI,Zimbabwe,1850.0452427886182,Africa,2022-04
Bots.,BC,Botswana,1848.0326267474684,Africa,2022-04
Nam.,WA,Namibia,1855.7933494557774,Africa,2022-04
Ang.,AO,Angola,1839.0111410400766,Africa,2022-04
Buru.,BY,Burundi,1868.1806042193732,Africa,2022-04
Rw.,RW,Rwanda,,Africa,2022-04
S. Afr.,SF,South Africa,1833.7944632335243,Africa,2022-04
Leso.,LT,Lesotho,1828.1459540418336,Africa,2022-04
Swaz.,WZ,Swaziland,1826.1384032118249,Africa,2022-04
May.,MF,Mayotte,,Africa,2022-04
,NG,Niger,1902.1417013836708,Africa,2022-04
,SU,Sudan,1906.2903675662837,Africa,2022-04
,LY,Libya,1904.2948760154923,Africa,2022-04
,UU,Koualou Area,,Africa,2022-04
Tun.,TS,Tunisia,1901.3445859068615,Africa,2022-04
,EG,Egypt,1899.3632314876575,Africa,2022-04
,EG,Bir Tawil,1898.219155713964,Africa,2022-04
,SU,Halaib Triangle,1903.9624400615146,Africa,2022-04
Erit.,ER,Eritrea,1899.8200912139616,Africa,2022-04
Eth.,ET,Ethiopia,1897.9405511291684,Africa,2022-04
Dji.,DJ,Djibouti,1903.168160720016,Africa,2022-04
Som.,SO,Somalia,1903.8377421637472,Africa,2022-04
S. Sudan,OD,South Sudan,1907.1061870447,Africa,2022-04
,UU,Abyei Area,1924.5339009500917,Africa,2022-04
,KE,Kenya,1875.8088554801384,Africa,2022-04
Ug.,UG,Uganda,1879.5139919205392,Africa,2022-04
Tanz.,TZ,Tanzania,1856.152221635907,Africa,2022-04
Moz.,MZ,Mozambique,1837.6352170104633,Africa,2022-04
Como.,CN,Comoros,,Africa,2022-04
Madag.,MA,Madagascar,1849.0350853714226,Africa,2022-04
C. Ver.,CV,Cabo Verde,,Africa,2022-04
W. Sah.,WI,Western Sahara,1911.2072543273107,Africa,2022-04
Maur.,MR,Mauritania,1908.7373548085154,Africa,2022-04
Mor.,MO,Morocco,1891.9368772849434,Africa,2022-04
Sp.,SP,Spain (Canary Is),1917.4565660329497,Africa,2022-04
Port.,PO,Portugal (Madeira Is),,Africa,2022-04
Sp.,SP,Spain (Africa),,Africa,2022-04
Alg.,AG,Algeria,1900.1306260017916,Africa,2022-04
,ML,Mali,1902.2333451317818,Africa,2022-04
Burk.,UV,Burkina Faso,1905.2094761513254,Africa,2022-04
,TO,Togo,1889.171333511335,Africa,2022-04
,GH,Ghana,1888.6244851650072,Africa,2022-04
C. d Iv.,IV,Cote d'Ivoire,1895.7785385942593,Africa,2022-04
Gui.,GV,Guinea,1900.3559079993247,Africa,2022-04
Sen.,SG,Senegal,1913.0749090119823,Africa,2022-04
Gam.,GA,"Gambia, The",1912.334114058257,Africa,2022-04
Gui.-Bis.,PU,Guinea-Bissau,1897.6023871225013,Africa,2022-04
S. Leo.,SL,Sierra Leone,1878.671307532819,Africa,2022-04
Liber.,LI,Liberia,1886.4306045490969,Africa,2022-04
,BN,Benin,1899.7140820705567,Africa,2022-04
Nig.,NI,Nigeria,1912.8972654552042,Africa,2022-04
Camer.,CM,Cameroon,1899.9883402357623,Africa,2022-04
Equa. Gui.,EK,Equatorial Guinea,,Africa,2022-04
S. To. & Prin.,TP,Sao Tome & Principe,,Africa,2022-04
,GB,Gabon,1844.4914894374417,Africa,2022-04
Rep. of the Congo,CF,Rep of the Congo,1859.956953108486,Africa,2022-04
Cen. Afr. Rep.,CT,Central African Rep,1897.9095588169394,Africa,2022-04
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,1852.7432474128366,Africa,2022-04
,CD,Chad,1902.296585871508,Africa,2022-05
Mal.,MI,Malawi,1857.6583879289765,Africa,2022-05
Zam.,ZA,Zambia,1843.9649864992375,Africa,2022-05
Zimb.,ZI,Zimbabwe,1849.247466987703,Africa,2022-05
Bots.,BC,Botswana,1845.2435577604365,Africa,2022-05
Nam.,WA,Namibia,1853.1868252080183,Africa,2022-05
Ang.,AO,Angola,1845.1250139859153,Africa,2022-05
Buru.,BY,Burundi,1877.818380911161,Africa,2022-05
Rw.,RW,Rwanda,,Africa,2022-05
S. Afr.,SF,South Africa,1839.817844822494,Africa,2022-05
Leso.,LT,Lesotho,1835.3321197465443,Africa,2022-05
Swaz.,WZ,Swaziland,1830.5018369788356,Africa,2022-05
May.,MF,Mayotte,,Africa,2022-05
,NG,Niger,1910.4467591500588,Africa,2022-05
,SU,Sudan,1905.8843191568785,Africa,2022-05
,LY,Libya,1904.043572168244,Africa,2022-05
,UU,Koualou Area,1909.347039554011,Africa,2022-05
Tun.,TS,Tunisia,1896.62776527169,Africa,2022-05
,EG,Egypt,1905.6357058387478,Africa,2022-05
,EG,Bir Tawil,1903.390814097617,Africa,2022-05
,SU,Halaib Triangle,1910.8420148450873,Africa,2022-05
Erit.,ER,Eritrea,1901.452011169911,Africa,2022-05
Eth.,ET,Ethiopia,1895.605164960483,Africa,2022-05
Dji.,DJ,Djibouti,1901.514006877547,Africa,2022-05
Som.,SO,Somalia,1899.5267016224286,Africa,2022-05
S. Sudan,OD,South Sudan,1905.9051990799057,Africa,2022-05
,UU,Abyei Area,1909.4005345500907,Africa,2022-05
,KE,Kenya,1871.5453095400258,Africa,2022-05
Ug.,UG,Uganda,1883.0267268384907,Africa,2022-05
Tanz.,TZ,Tanzania,1852.453479824536,Africa,2022-05
Moz.,MZ,Mozambique,1834.908877304608,Africa,2022-05
Como.,CN,Comoros,,Africa,2022-05
Madag.,MA,Madagascar,1850.826908381977,Africa,2022-05
C. Ver.,CV,Cabo Verde,,Africa,2022-05
W. Sah.,WI,Western Sahara,1909.926980840466,Africa,2022-05
Maur.,MR,Mauritania,1907.645668764112,Africa,2022-05
Mor.,MO,Morocco,1892.8824245050064,Africa,2022-05
Sp.,SP,Spain (Canary Is),1903.854640278311,Africa,2022-05
Port.,PO,Portugal (Madeira Is),,Africa,2022-05
Sp.,SP,Spain (Africa),,Africa,2022-05
Alg.,AG,Algeria,1900.1867558436043,Africa,2022-05
,ML,Mali,1906.5067371561665,Africa,2022-05
Burk.,UV,Burkina Faso,1910.6618069942876,Africa,2022-05
,TO,Togo,1896.7899241328385,Africa,2022-05
,GH,Ghana,1888.772866927485,Africa,2022-05
C. d Iv.,IV,Cote d'Ivoire,1886.1395953753058,Africa,2022-05
Gui.,GV,Guinea,1890.9189955838851,Africa,2022-05
Sen.,SG,Senegal,1908.0100614996866,Africa,2022-05
Gam.,GA,"Gambia, The",1907.3893428151916,Africa,2022-05
Gui.-Bis.,PU,Guinea-Bissau,1895.0420356691284,Africa,2022-05
S. Leo.,SL,Sierra Leone,1893.236676458465,Africa,2022-05
Liber.,LI,Liberia,1848.1650429590095,Africa,2022-05
,BN,Benin,1896.286002078888,Africa,2022-05
Nig.,NI,Nigeria,1910.5743244815192,Africa,2022-05
Camer.,CM,Cameroon,1895.8509556214071,Africa,2022-05
Equa. Gui.,EK,Equatorial Guinea,,Africa,2022-05
S. To. & Prin.,TP,Sao Tome & Principe,,Africa,2022-05
,GB,Gabon,1819.3810094910439,Africa,2022-05
Rep. of the Congo,CF,Rep of the Congo,1848.7281203987238,Africa,2022-05
Cen. Afr. Rep.,CT,Central African Rep,1889.062448302895,Africa,2022-05
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,1847.5184349688197,Africa,2022-05
,CD,Chad,1904.070334640659,Africa,2022-06
Mal.,MI,Malawi,1858.1124839667523,Africa,2022-06
Zam.,ZA,Zambia,1850.5708271151125,Africa,2022-06
Zimb.,ZI,Zimbabwe,1849.4744744132404,Africa,2022-06
Bots.,BC,Botswana,1847.8420692653995,Africa,2022-06
Nam.,WA,Namibia,1859.7661376896554,Africa,2022-06
Ang.,AO,Angola,1853.8611922986156,Africa,2022-06
Buru.,BY,Burundi,1867.4091872647764,Africa,2022-06
Rw.,RW,Rwanda,1873.0132517911547,Africa,2022-06
S. Afr.,SF,South Africa,1844.7296294531657,Africa,2022-06
Leso.,LT,Lesotho,1843.1578261716347,Africa,2022-06
Swaz.,WZ,Swaziland,1832.3926350281401,Africa,2022-06
May.,MF,Mayotte,,Africa,2022-06
,NG,Niger,1903.604734581664,Africa,2022-06
,SU,Sudan,1908.6455620246193,Africa,2022-06
,LY,Libya,1900.9720839544984,Africa,2022-06
,UU,Koualou Area,1921.187682935537,Africa,2022-06
Tun.,TS,Tunisia,1898.4386554069804,Africa,2022-06
,EG,Egypt,1903.6065472128012,Africa,2022-06
,EG,Bir Tawil,1908.2386165774774,Africa,2022-06
,SU,Halaib Triangle,1906.7995150418944,Africa,2022-06
Erit.,ER,Eritrea,1908.803672869443,Africa,2022-06
Eth.,ET,Ethiopia,1879.3191642497438,Africa,2022-06
Dji.,DJ,Djibouti,1904.3297620638855,Africa,2022-06
Som.,SO,Somalia,1887.9111189533949,Africa,2022-06
S. Sudan,OD,South Sudan,1887.9471376442148,Africa,2022-06
,UU,Abyei Area,1902.0817802355723,Africa,2022-06
,KE,Kenya,1869.4515087781274,Africa,2022-06
Ug.,UG,Uganda,1870.3095241116641,Africa,2022-06
Tanz.,TZ,Tanzania,1860.362950996198,Africa,2022-06
Moz.,MZ,Mozambique,1837.8732575486224,Africa,2022-06
Como.,CN,Comoros,,Africa,2022-06
Madag.,MA,Madagascar,1850.64383397365,Africa,2022-06
C. Ver.,CV,Cabo Verde,,Africa,2022-06
W. Sah.,WI,Western Sahara,1910.671013544991,Africa,2022-06
Maur.,MR,Mauritania,1907.4488347517477,Africa,2022-06
Mor.,MO,Morocco,1898.5983868595438,Africa,2022-06
Sp.,SP,Spain (Canary Is),,Africa,2022-06
Port.,PO,Portugal (Madeira Is),,Africa,2022-06
Sp.,SP,Spain (Africa),,Africa,2022-06
Alg.,AG,Algeria,1894.736587376642,Africa,2022-06
,ML,Mali,1906.7058140641568,Africa,2022-06
Burk.,UV,Burkina Faso,1900.8516698029346,Africa,2022-06
,TO,Togo,1898.9324189152642,Africa,2022-06
,GH,Ghana,1900.2463712401848,Africa,2022-06
C. d Iv.,IV,Cote d'Ivoire,1877.908620393209,Africa,2022-06
Gui.,GV,Guinea,1890.4861239982283,Africa,2022-06
Sen.,SG,Senegal,1902.5732109714263,Africa,2022-06
Gam.,GA,"Gambia, The",1909.6444385691555,Africa,2022-06
Gui.-Bis.,PU,Guinea-Bissau,1885.6672808122999,Africa,2022-06
S. Leo.,SL,Sierra Leone,1875.8771878022387,Africa,2022-06
Liber.,LI,Liberia,1857.7427184788075,Africa,2022-06
,BN,Benin,1894.4188836271805,Africa,2022-06
Nig.,NI,Nigeria,1904.9531752757916,Africa,2022-06
Camer.,CM,Cameroon,1907.9988704160126,Africa,2022-06
Equa. Gui.,EK,Equatorial Guinea,,Africa,2022-06
S. To. & Prin.,TP,Sao Tome & Principe,,Africa,2022-06
,GB,Gabon,1841.3959434914166,Africa,2022-06
Rep. of the Congo,CF,Rep of the Congo,1857.0724799848304,Africa,2022-06
Cen. Afr. Rep.,CT,Central African Rep,1866.6208886826487,Africa,2022-06
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,1851.4617303810041,Africa,2022-06
,CD,Chad,1899.3424103457148,Africa,2022-07
Mal.,MI,Malawi,1850.5066336911316,Africa,2022-07
Zam.,ZA,Zambia,1844.5851860752489,Africa,2022-07
Zimb.,ZI,Zimbabwe,1849.78698562364,Africa,2022-07
