abbreviati,country_co,country_na,mean,wld_rgn,month
,KE,Kenya,4.048922333387212e-05,Africa,2023-05
Ug.,UG,Uganda,4.240393294451737e-05,Africa,2023-05
Tanz.,TZ,Tanzania,3.8945711153229614e-05,Africa,2023-05
Moz.,MZ,Mozambique,4.3495090696640244e-05,Africa,2023-05
Como.,CN,Comoros,3.985578774104332e-05,Africa,2023-05
Madag.,MA,Madagascar,4.669359859989424e-05,Africa,2023-05
C. Ver.,CV,Cabo Verde,5.456458138890689e-05,Africa,2023-05
W. Sah.,WI,Western Sahara,6.542313829133349e-05,Africa,2023-05
Maur.,MR,Mauritania,5.9747975087244125e-05,Africa,2023-05
Mor.,MO,Morocco,7.34813086159179e-05,Africa,2023-05
Sp.,SP,Spain (Canary Is),7.31064567828858e-05,Africa,2023-05
Port.,PO,Portugal (Madeira Is),7.284617789385782e-05,Africa,2023-05
Sp.,SP,Spain (Africa),0.00010256868808265474,Africa,2023-05
Alg.,AG,Algeria,6.786707148385458e-05,Africa,2023-05
,ML,Mali,6.0523596655691776e-05,Africa,2023-05
Burk.,UV,Burkina Faso,6.316984504690464e-05,Africa,2023-05
,TO,Togo,5.396786567554764e-05,Africa,2023-05
,GH,Ghana,5.208893879482182e-05,Africa,2023-05
C. d Iv.,IV,Cote d'Ivoire,4.994175088439777e-05,Africa,2023-05
Gui.,GV,Guinea,5.611507955462797e-05,Africa,2023-05
Sen.,SG,Senegal,6.45853726059421e-05,Africa,2023-05
Gam.,GA,"Gambia, The",6.688488618166538e-05,Africa,2023-05
Gui.-Bis.,PU,Guinea-Bissau,6.077750000091041e-05,Africa,2023-05
S. Leo.,SL,Sierra Leone,5.073904887463193e-05,Africa,2023-05
Liber.,LI,Liberia,4.750617517392902e-05,Africa,2023-05
,BN,Benin,5.6951769842775544e-05,Africa,2023-05
Nig.,NI,Nigeria,6.553429944937116e-05,Africa,2023-05
Camer.,CM,Cameroon,4.933590641448447e-05,Africa,2023-05
Equa. Gui.,EK,Equatorial Guinea,4.622869207518391e-05,Africa,2023-05
S. To. & Prin.,TP,Sao Tome & Principe,4.1706899657582735e-05,Africa,2023-05
,GB,Gabon,4.867020933368191e-05,Africa,2023-05
Rep. of the Congo,CF,Rep of the Congo,5.40169348373265e-05,Africa,2023-05
Cen. Afr. Rep.,CT,Central African Rep,4.743810666917052e-05,Africa,2023-05
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,5.4320782888013405e-05,Africa,2023-05
,CD,Chad,6.280659149323739e-05,Africa,2023-06
Mal.,MI,Malawi,4.419418057652142e-05,Africa,2023-06
Zam.,ZA,Zambia,5.403503749682626e-05,Africa,2023-06
Zimb.,ZI,Zimbabwe,5.1082240472045525e-05,Africa,2023-06
Bots.,BC,Botswana,5.1200714945310695e-05,Africa,2023-06
Nam.,WA,Namibia,4.7343576812763674e-05,Africa,2023-06
Ang.,AO,Angola,6.628320982397038e-05,Africa,2023-06
Buru.,BY,Burundi,4.891611466223909e-05,Africa,2023-06
Rw.,RW,Rwanda,4.8112517228320994e-05,Africa,2023-06
S. Afr.,SF,South Africa,6.241551038991236e-05,Africa,2023-06
Leso.,LT,Lesotho,5.478570282488392e-05,Africa,2023-06
Swaz.,WZ,Swaziland,0.00014522596190274785,Africa,2023-06
May.,MF,Mayotte,3.959060084246039e-05,Africa,2023-06
,NG,Niger,6.553018431178337e-05,Africa,2023-06
,SU,Sudan,6.343431517016472e-05,Africa,2023-06
,LY,Libya,6.956246545018897e-05,Africa,2023-06
,UU,Koualou Area,5.945300042280686e-05,Africa,2023-06
Tun.,TS,Tunisia,7.924821064713237e-05,Africa,2023-06
,EG,Egypt,7.410950976982175e-05,Africa,2023-06
,EG,Bir Tawil,6.497639470980694e-05,Africa,2023-06
,SU,Halaib Triangle,6.460091549503217e-05,Africa,2023-06
Erit.,ER,Eritrea,6.214089733513237e-05,Africa,2023-06
Eth.,ET,Ethiopia,4.811275828160522e-05,Africa,2023-06
Dji.,DJ,Djibouti,5.654954400330681e-05,Africa,2023-06
Som.,SO,Somalia,4.4359049730931e-05,Africa,2023-06
S. Sudan,OD,South Sudan,4.723363588556993e-05,Africa,2023-06
,UU,Abyei Area,5.483305648625111e-05,Africa,2023-06
,KE,Kenya,4.300990418744198e-05,Africa,2023-06
Ug.,UG,Uganda,4.388571449317755e-05,Africa,2023-06
Tanz.,TZ,Tanzania,4.500110502018274e-05,Africa,2023-06
Moz.,MZ,Mozambique,4.7732836797715555e-05,Africa,2023-06
Como.,CN,Comoros,3.98589190014511e-05,Africa,2023-06
Madag.,MA,Madagascar,4.811107684810061e-05,Africa,2023-06
C. Ver.,CV,Cabo Verde,5.418514580513077e-05,Africa,2023-06
W. Sah.,WI,Western Sahara,6.501222012844263e-05,Africa,2023-06
Maur.,MR,Mauritania,6.174573258579559e-05,Africa,2023-06
Mor.,MO,Morocco,7.470705937548543e-05,Africa,2023-06
Sp.,SP,Spain (Canary Is),7.294710099383819e-05,Africa,2023-06
Port.,PO,Portugal (Madeira Is),7.381209656184517e-05,Africa,2023-06
Sp.,SP,Spain (Africa),9.378441652168145e-05,Africa,2023-06
Alg.,AG,Algeria,7.008711948829263e-05,Africa,2023-06
,ML,Mali,6.360597658360257e-05,Africa,2023-06
Burk.,UV,Burkina Faso,6.20510150901248e-05,Africa,2023-06
,TO,Togo,5.196565775022875e-05,Africa,2023-06
,GH,Ghana,4.979678715640011e-05,Africa,2023-06
C. d Iv.,IV,Cote d'Ivoire,4.770866841497894e-05,Africa,2023-06
Gui.,GV,Guinea,5.315264328418992e-05,Africa,2023-06
Sen.,SG,Senegal,6.487359690766357e-05,Africa,2023-06
Gam.,GA,"Gambia, The",6.524471277818247e-05,Africa,2023-06
Gui.-Bis.,PU,Guinea-Bissau,5.8514783409007495e-05,Africa,2023-06
S. Leo.,SL,Sierra Leone,4.991526498631877e-05,Africa,2023-06
Liber.,LI,Liberia,4.4434478770317406e-05,Africa,2023-06
,BN,Benin,5.483773511420704e-05,Africa,2023-06
Nig.,NI,Nigeria,6.071202552362925e-05,Africa,2023-06
Camer.,CM,Cameroon,4.819130154235577e-05,Africa,2023-06
Equa. Gui.,EK,Equatorial Guinea,4.582738139848435e-05,Africa,2023-06
S. To. & Prin.,TP,Sao Tome & Principe,4.473128226391802e-05,Africa,2023-06
,GB,Gabon,5.118019097442858e-05,Africa,2023-06
Rep. of the Congo,CF,Rep of the Congo,5.557431794682288e-05,Africa,2023-06
Cen. Afr. Rep.,CT,Central African Rep,4.5593967354276254e-05,Africa,2023-06
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,6.37129261406742e-05,Africa,2023-06
,CD,Chad,5.932047862285208e-05,Africa,2023-07
Mal.,MI,Malawi,4.5926330134057895e-05,Africa,2023-07
Zam.,ZA,Zambia,5.821960100815758e-05,Africa,2023-07
Zimb.,ZI,Zimbabwe,5.297585080443423e-05,Africa,2023-07
Bots.,BC,Botswana,5.774477930283618e-05,Africa,2023-07
Nam.,WA,Namibia,5.306166534633935e-05,Africa,2023-07
Ang.,AO,Angola,7.904669321410805e-05,Africa,2023-07
Buru.,BY,Burundi,5.1981711769007465e-05,Africa,2023-07
Rw.,RW,Rwanda,5.114602214554123e-05,Africa,2023-07
S. Afr.,SF,South Africa,6.668304975513012e-05,Africa,2023-07
Leso.,LT,Lesotho,5.45106874811772e-05,Africa,2023-07
Swaz.,WZ,Swaziland,0.00015435208700413316,Africa,2023-07
May.,MF,Mayotte,4.045201485442249e-05,Africa,2023-07
,NG,Niger,6.302120966319973e-05,Africa,2023-07
,SU,Sudan,5.953202950741875e-05,Africa,2023-07
,LY,Libya,6.936515009679979e-05,Africa,2023-07
,UU,Koualou Area,5.755573742185773e-05,Africa,2023-07
Tun.,TS,Tunisia,7.746193798397788e-05,Africa,2023-07
,EG,Egypt,7.616145297098142e-05,Africa,2023-07
,EG,Bir Tawil,6.415540929681069e-05,Africa,2023-07
,SU,Halaib Triangle,6.424969094902108e-05,Africa,2023-07
Erit.,ER,Eritrea,5.6883003281708554e-05,Africa,2023-07
Eth.,ET,Ethiopia,4.6371601100752636e-05,Africa,2023-07
Dji.,DJ,Djibouti,5.447125163026712e-05,Africa,2023-07
Som.,SO,Somalia,4.3140937722531396e-05,Africa,2023-07
S. Sudan,OD,South Sudan,4.666486798470233e-05,Africa,2023-07
,UU,Abyei Area,5.198773179339102e-05,Africa,2023-07
,KE,Kenya,4.141113994986699e-05,Africa,2023-07
Ug.,UG,Uganda,4.557078921525497e-05,Africa,2023-07
Tanz.,TZ,Tanzania,4.96233319806189e-05,Africa,2023-07
Moz.,MZ,Mozambique,5.0005193224312716e-05,Africa,2023-07
Como.,CN,Comoros,3.9920345783640684e-05,Africa,2023-07
Madag.,MA,Madagascar,5.095832522869955e-05,Africa,2023-07
C. Ver.,CV,Cabo Verde,5.573324082083687e-05,Africa,2023-07
W. Sah.,WI,Western Sahara,6.304006928492795e-05,Africa,2023-07
Maur.,MR,Mauritania,6.215985388628168e-05,Africa,2023-07
Mor.,MO,Morocco,7.257647626609125e-05,Africa,2023-07
Sp.,SP,Spain (Canary Is),6.968119380673352e-05,Africa,2023-07
Port.,PO,Portugal (Madeira Is),7.467797274892682e-05,Africa,2023-07
Sp.,SP,Spain (Africa),0.00010009614550376305,Africa,2023-07
Alg.,AG,Algeria,6.799355971570568e-05,Africa,2023-07
,ML,Mali,6.286071873974592e-05,Africa,2023-07
Burk.,UV,Burkina Faso,5.978367042145403e-05,Africa,2023-07
,TO,Togo,5.3865491141053005e-05,Africa,2023-07
,GH,Ghana,5.18697588867209e-05,Africa,2023-07
C. d Iv.,IV,Cote d'Ivoire,4.954758994181533e-05,Africa,2023-07
Gui.,GV,Guinea,5.26455399515052e-05,Africa,2023-07
Sen.,SG,Senegal,6.396424255011289e-05,Africa,2023-07
Gam.,GA,"Gambia, The",6.212890981015787e-05,Africa,2023-07
Gui.-Bis.,PU,Guinea-Bissau,5.522165448513738e-05,Africa,2023-07
S. Leo.,SL,Sierra Leone,4.932454104603452e-05,Africa,2023-07
Liber.,LI,Liberia,4.6479303694253014e-05,Africa,2023-07
,BN,Benin,5.639737361576705e-05,Africa,2023-07
Nig.,NI,Nigeria,6.103830879826291e-05,Africa,2023-07
Camer.,CM,Cameroon,5.042836947911418e-05,Africa,2023-07
Equa. Gui.,EK,Equatorial Guinea,4.9537985326379004e-05,Africa,2023-07
S. To. & Prin.,TP,Sao Tome & Principe,5.035883318035495e-05,Africa,2023-07
,GB,Gabon,5.6272386109075836e-05,Africa,2023-07
Rep. of the Congo,CF,Rep of the Congo,6.609427007705818e-05,Africa,2023-07
Cen. Afr. Rep.,CT,Central African Rep,4.869760688495942e-05,Africa,2023-07
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,7.329980956500054e-05,Africa,2023-07
,CD,Chad,5.699524763720647e-05,Africa,2023-08
Mal.,MI,Malawi,5.289043181931646e-05,Africa,2023-08
Zam.,ZA,Zambia,7.349339998119811e-05,Africa,2023-08
Zimb.,ZI,Zimbabwe,6.161038469536575e-05,Africa,2023-08
Bots.,BC,Botswana,6.52994583523182e-05,Africa,2023-08
Nam.,WA,Namibia,5.985007071606413e-05,Africa,2023-08
Ang.,AO,Angola,8.552815273164756e-05,Africa,2023-08
Buru.,BY,Burundi,5.494538689936111e-05,Africa,2023-08
Rw.,RW,Rwanda,5.063319382031696e-05,Africa,2023-08
S. Afr.,SF,South Africa,7.269680514766835e-05,Africa,2023-08
Leso.,LT,Lesotho,6.339669743363186e-05,Africa,2023-08
Swaz.,WZ,Swaziland,9.769591108101931e-05,Africa,2023-08
May.,MF,Mayotte,4.156368942578451e-05,Africa,2023-08
,NG,Niger,6.025577979226887e-05,Africa,2023-08
,SU,Sudan,5.752103816486854e-05,Africa,2023-08
,LY,Libya,6.647080772987588e-05,Africa,2023-08
,UU,Koualou Area,5.182034043009949e-05,Africa,2023-08
Tun.,TS,Tunisia,7.645103139717271e-05,Africa,2023-08
,EG,Egypt,7.114570300403274e-05,Africa,2023-08
,EG,Bir Tawil,6.212486187895649e-05,Africa,2023-08
,SU,Halaib Triangle,6.201709658804786e-05,Africa,2023-08
Erit.,ER,Eritrea,5.5267967525115836e-05,Africa,2023-08
Eth.,ET,Ethiopia,4.48726495646514e-05,Africa,2023-08
Dji.,DJ,Djibouti,5.231986742044055e-05,Africa,2023-08
Som.,SO,Somalia,4.226226476174734e-05,Africa,2023-08
S. Sudan,OD,South Sudan,4.491504173585656e-05,Africa,2023-08
,UU,Abyei Area,4.802903603805154e-05,Africa,2023-08
,KE,Kenya,4.1678347696479996e-05,Africa,2023-08
Ug.,UG,Uganda,4.45434890607502e-05,Africa,2023-08
Tanz.,TZ,Tanzania,5.3320276206738834e-05,Africa,2023-08
Moz.,MZ,Mozambique,6.0491484936353566e-05,Africa,2023-08
Como.,CN,Comoros,4.1433192131347766e-05,Africa,2023-08
Madag.,MA,Madagascar,5.3394529459825094e-05,Africa,2023-08
C. Ver.,CV,Cabo Verde,5.1919170511103645e-05,Africa,2023-08
W. Sah.,WI,Western Sahara,5.972533490991778e-05,Africa,2023-08
Maur.,MR,Mauritania,5.832958760048465e-05,Africa,2023-08
Mor.,MO,Morocco,6.994512771309674e-05,Africa,2023-08
Sp.,SP,Spain (Canary Is),6.850636000393275e-05,Africa,2023-08
Port.,PO,Portugal (Madeira Is),6.783794340226277e-05,Africa,2023-08
Sp.,SP,Spain (Africa),0.00010095539516376725,Africa,2023-08
Alg.,AG,Algeria,6.668315203735868e-05,Africa,2023-08
,ML,Mali,5.8855312252475177e-05,Africa,2023-08
Burk.,UV,Burkina Faso,5.591030510769441e-05,Africa,2023-08
,TO,Togo,5.010286097677443e-05,Africa,2023-08
,GH,Ghana,4.9374089687436865e-05,Africa,2023-08
C. d Iv.,IV,Cote d'Ivoire,4.725596100509749e-05,Africa,2023-08
Gui.,GV,Guinea,4.7554278992643135e-05,Africa,2023-08
Sen.,SG,Senegal,5.64074257615456e-05,Africa,2023-08
Gam.,GA,"Gambia, The",5.410120953910353e-05,Africa,2023-08
Gui.-Bis.,PU,Guinea-Bissau,4.7877567035987984e-05,Africa,2023-08
S. Leo.,SL,Sierra Leone,4.4883412489104075e-05,Africa,2023-08
Liber.,LI,Liberia,4.4076473411965665e-05,Africa,2023-08
,BN,Benin,5.18469088693967e-05,Africa,2023-08
Nig.,NI,Nigeria,5.7048435727398125e-05,Africa,2023-08
Camer.,CM,Cameroon,4.906776977707604e-05,Africa,2023-08
Equa. Gui.,EK,Equatorial Guinea,4.9620807098760535e-05,Africa,2023-08
S. To. & Prin.,TP,Sao Tome & Principe,4.8925979573659685e-05,Africa,2023-08
,GB,Gabon,5.33965336519532e-05,Africa,2023-08
Rep. of the Congo,CF,Rep of the Congo,6.073067287028271e-05,Africa,2023-08
Cen. Afr. Rep.,CT,Central African Rep,4.5737450139881566e-05,Africa,2023-08
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,6.816697808995477e-05,Africa,2023-08
,CD,Chad,5.4423989301394505e-05,Africa,2023-09
Mal.,MI,Malawi,7.161612422752135e-05,Africa,2023-09
Zam.,ZA,Zambia,8.99521869585892e-05,Africa,2023-09
Zimb.,ZI,Zimbabwe,8.071153627283481e-05,Africa,2023-09
Bots.,BC,Botswana,7.7828824800194e-05,Africa,2023-09
Nam.,WA,Namibia,6.739830000890403e-05,Africa,2023-09
Ang.,AO,Angola,8.389977868467906e-05,Africa,2023-09
Buru.,BY,Burundi,4.676294940360276e-05,Africa,2023-09
Rw.,RW,Rwanda,4.44806311852917e-05,Africa,2023-09
S. Afr.,SF,South Africa,7.327566339455353e-05,Africa,2023-09
Leso.,LT,Lesotho,6.741411554436807e-05,Africa,2023-09
Swaz.,WZ,Swaziland,0.0001061605028525975,Africa,2023-09
May.,MF,Mayotte,4.3191784196682336e-05,Africa,2023-09
,NG,Niger,5.696918943742712e-05,Africa,2023-09
,SU,Sudan,5.458816728491095e-05,Africa,2023-09
,LY,Libya,6.07767355004827e-05,Africa,2023-09
,UU,Koualou Area,4.899226921847169e-05,Africa,2023-09
Tun.,TS,Tunisia,6.882556703861141e-05,Africa,2023-09
,EG,Egypt,6.679355736809917e-05,Africa,2023-09
,EG,Bir Tawil,5.7635544697583736e-05,Africa,2023-09
,SU,Halaib Triangle,5.718561268370059e-05,Africa,2023-09
Erit.,ER,Eritrea,5.294567312385386e-05,Africa,2023-09
Eth.,ET,Ethiopia,4.313797865092269e-05,Africa,2023-09
Dji.,DJ,Djibouti,4.92429961847137e-05,Africa,2023-09
Som.,SO,Somalia,4.165059093960282e-05,Africa,2023-09
S. Sudan,OD,South Sudan,4.404247699414192e-05,Africa,2023-09
,UU,Abyei Area,4.843709200800793e-05,Africa,2023-09
,KE,Kenya,4.1190495150719306e-05,Africa,2023-09
Ug.,UG,Uganda,4.1404349444144484e-05,Africa,2023-09
Tanz.,TZ,Tanzania,5.2106303382110014e-05,Africa,2023-09
Moz.,MZ,Mozambique,9.223203798693865e-05,Africa,2023-09
Como.,CN,Comoros,4.1804163011290686e-05,Africa,2023-09
Madag.,MA,Madagascar,6.529733144963248e-05,Africa,2023-09
C. Ver.,CV,Cabo Verde,4.86333148607729e-05,Africa,2023-09
W. Sah.,WI,Western Sahara,5.4552529701102183e-05,Africa,2023-09
Maur.,MR,Mauritania,5.481472402877268e-05,Africa,2023-09
Mor.,MO,Morocco,6.438140141358501e-05,Africa,2023-09
Sp.,SP,Spain (Canary Is),6.246671020456307e-05,Africa,2023-09
Port.,PO,Portugal (Madeira Is),6.522522053111414e-05,Africa,2023-09
Sp.,SP,Spain (Africa),8.275327666995885e-05,Africa,2023-09
Alg.,AG,Algeria,5.947349546774592e-05,Africa,2023-09
,ML,Mali,5.5866340501670605e-05,Africa,2023-09
Burk.,UV,Burkina Faso,5.27938362562137e-05,Africa,2023-09
,TO,Togo,4.927565750443588e-05,Africa,2023-09
,GH,Ghana,4.8786716216666714e-05,Africa,2023-09
C. d Iv.,IV,Cote d'Ivoire,4.700599285325483e-05,Africa,2023-09
Gui.,GV,Guinea,4.87646222436967e-05,Africa,2023-09
Sen.,SG,Senegal,5.5801769301061923e-05,Africa,2023-09
Gam.,GA,"Gambia, The",5.3662324325031745e-05,Africa,2023-09
Gui.-Bis.,PU,Guinea-Bissau,4.964240045652898e-05,Africa,2023-09
S. Leo.,SL,Sierra Leone,4.616596554443496e-05,Africa,2023-09
Liber.,LI,Liberia,4.4747004266110445e-05,Africa,2023-09
,BN,Benin,5.034959767659915e-05,Africa,2023-09
Nig.,NI,Nigeria,5.4190686730324476e-05,Africa,2023-09
Camer.,CM,Cameroon,4.4938259006962934e-05,Africa,2023-09
Equa. Gui.,EK,Equatorial Guinea,4.357908667617836e-05,Africa,2023-09
S. To. & Prin.,TP,Sao Tome & Principe,4.4395517006078375e-05,Africa,2023-09
,GB,Gabon,4.6497598269109125e-05,Africa,2023-09
Rep. of the Congo,CF,Rep of the Congo,5.0579393430860324e-05,Africa,2023-09
Cen. Afr. Rep.,CT,Central African Rep,4.345491435310621e-05,Africa,2023-09
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,5.4670718547422175e-05,Africa,2023-09
,CD,Chad,4.982055872000283e-05,Africa,2023-10
Mal.,MI,Malawi,6.897311716819574e-05,Africa,2023-10
Zam.,ZA,Zambia,6.969112420035641e-05,Africa,2023-10
Zimb.,ZI,Zimbabwe,7.087242279547645e-05,Africa,2023-10
Bots.,BC,Botswana,7.165982378696432e-05,Africa,2023-10
Nam.,WA,Namibia,6.36221135714245e-05,Africa,2023-10
Ang.,AO,Angola,5.5870530189008675e-05,Africa,2023-10
Buru.,BY,Burundi,4.344669255709311e-05,Africa,2023-10
Rw.,RW,Rwanda,4.090837553092987e-05,Africa,2023-10
S. Afr.,SF,South Africa,7.500607402417797e-05,Africa,2023-10
Leso.,LT,Lesotho,6.81151308707279e-05,Africa,2023-10
Swaz.,WZ,Swaziland,8.225081109944269e-05,Africa,2023-10
May.,MF,Mayotte,4.379243634855207e-05,Africa,2023-10
,NG,Niger,4.63602319419389e-05,Africa,2023-10
,SU,Sudan,5.223874750186994e-05,Africa,2023-10
,LY,Libya,5.24999442968546e-05,Africa,2023-10
,UU,Koualou Area,4.483033618163582e-05,Africa,2023-10
Tun.,TS,Tunisia,6.307808559468703e-05,Africa,2023-10
,EG,Egypt,5.975280522771452e-05,Africa,2023-10
,EG,Bir Tawil,5.156127243688527e-05,Africa,2023-10
,SU,Halaib Triangle,5.150841882162933e-05,Africa,2023-10
Erit.,ER,Eritrea,5.03097631553917e-05,Africa,2023-10
Eth.,ET,Ethiopia,4.264797494120909e-05,Africa,2023-10
Dji.,DJ,Djibouti,4.7084488559982236e-05,Africa,2023-10
Som.,SO,Somalia,4.0085977034306595e-05,Africa,2023-10
S. Sudan,OD,South Sudan,4.5846024936353724e-05,Africa,2023-10
,UU,Abyei Area,5.745475784291609e-05,Africa,2023-10
,KE,Kenya,4.151055120115533e-05,Africa,2023-10
Ug.,UG,Uganda,4.177901624751076e-05,Africa,2023-10
Tanz.,TZ,Tanzania,5.077228201258225e-05,Africa,2023-10
Moz.,MZ,Mozambique,7.32342822327693e-05,Africa,2023-10
Como.,CN,Comoros,4.339563051290408e-05,Africa,2023-10
Madag.,MA,Madagascar,6.427409373144397e-05,Africa,2023-10
C. Ver.,CV,Cabo Verde,4.403323626367074e-05,Africa,2023-10
W. Sah.,WI,Western Sahara,4.9430795342208115e-05,Africa,2023-10
Maur.,MR,Mauritania,4.818359667115241e-05,Africa,2023-10
Mor.,MO,Morocco,6.0097172188075664e-05,Africa,2023-10
Sp.,SP,Spain (Canary Is),5.831689034652849e-05,Africa,2023-10
Port.,PO,Portugal (Madeira Is),6.158230823568517e-05,Africa,2023-10
Sp.,SP,Spain (Africa),8.321089660404535e-05,Africa,2023-10
Alg.,AG,Algeria,5.4002371279593606e-05,Africa,2023-10
,ML,Mali,4.81524075943745e-05,Africa,2023-10
Burk.,UV,Burkina Faso,4.770299869522512e-05,Africa,2023-10
,TO,Togo,4.5575956083075004e-05,Africa,2023-10
,GH,Ghana,4.490729572202135e-05,Africa,2023-10
C. d Iv.,IV,Cote d'Ivoire,4.205039303639273e-05,Africa,2023-10
Gui.,GV,Guinea,4.2348827434729974e-05,Africa,2023-10
Sen.,SG,Senegal,5.373374675648707e-05,Africa,2023-10
Gam.,GA,"Gambia, The",4.939535506511771e-05,Africa,2023-10
Gui.-Bis.,PU,Guinea-Bissau,4.5448906351585203e-05,Africa,2023-10
S. Leo.,SL,Sierra Leone,4.1040988691354515e-05,Africa,2023-10
Liber.,LI,Liberia,3.980573667955922e-05,Africa,2023-10
,BN,Benin,4.5827828748345245e-05,Africa,2023-10
Nig.,NI,Nigeria,5.174046502454857e-05,Africa,2023-10
Camer.,CM,Cameroon,4.422225494593459e-05,Africa,2023-10
Equa. Gui.,EK,Equatorial Guinea,3.996620989750055e-05,Africa,2023-10
S. To. & Prin.,TP,Sao Tome & Principe,3.748182902747762e-05,Africa,2023-10
,GB,Gabon,4.124815064539061e-05,Africa,2023-10
Rep. of the Congo,CF,Rep of the Congo,4.3008941693184225e-05,Africa,2023-10
Cen. Afr. Rep.,CT,Central African Rep,4.444188978891282e-05,Africa,2023-10
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,4.6181010531014615e-05,Africa,2023-10
,CD,Chad,5.0424102705384315e-05,Africa,2023-11
Mal.,MI,Malawi,5.0603603100542485e-05,Africa,2023-11
Zam.,ZA,Zambia,4.94409071227453e-05,Africa,2023-11
Zimb.,ZI,Zimbabwe,5.886878733096804e-05,Africa,2023-11
Bots.,BC,Botswana,6.679992413512954e-05,Africa,2023-11
Nam.,WA,Namibia,6.0403901712103705e-05,Africa,2023-11
Ang.,AO,Angola,4.356934071893146e-05,Africa,2023-11
Buru.,BY,Burundi,3.8445444447491365e-05,Africa,2023-11
Rw.,RW,Rwanda,3.880019743485747e-05,Africa,2023-11
S. Afr.,SF,South Africa,7.202189965868457e-05,Africa,2023-11
Leso.,LT,Lesotho,6.455384308768746e-05,Africa,2023-11
Swaz.,WZ,Swaziland,7.875487667274697e-05,Africa,2023-11
May.,MF,Mayotte,4.4017595647646673e-05,Africa,2023-11
,NG,Niger,4.364015998429594e-05,Africa,2023-11
,SU,Sudan,4.993190540914294e-05,Africa,2023-11
,LY,Libya,4.8097484236245974e-05,Africa,2023-11
,UU,Koualou Area,7.213780075604955e-05,Africa,2023-11
Tun.,TS,Tunisia,5.810932409218438e-05,Africa,2023-11
,EG,Egypt,5.6273136541258085e-05,Africa,2023-11
,EG,Bir Tawil,4.911710501011291e-05,Africa,2023-11
,SU,Halaib Triangle,4.633771790439477e-05,Africa,2023-11
Erit.,ER,Eritrea,4.758532717000229e-05,Africa,2023-11
Eth.,ET,Ethiopia,4.156092920060498e-05,Africa,2023-11
Dji.,DJ,Djibouti,4.352444462606198e-05,Africa,2023-11
Som.,SO,Somalia,3.864052422860815e-05,Africa,2023-11
S. Sudan,OD,South Sudan,5.097953432016376e-05,Africa,2023-11
,UU,Abyei Area,6.159889970612673e-05,Africa,2023-11
,KE,Kenya,3.903287876159356e-05,Africa,2023-11
Ug.,UG,Uganda,4.1150110961792154e-05,Africa,2023-11
Tanz.,TZ,Tanzania,4.15469220744966e-05,Africa,2023-11
Moz.,MZ,Mozambique,5.555174321209184e-05,Africa,2023-11
Como.,CN,Comoros,4.313999902909714e-05,Africa,2023-11
Madag.,MA,Madagascar,5.904359753065035e-05,Africa,2023-11
C. Ver.,CV,Cabo Verde,4.191380468784135e-05,Africa,2023-11
W. Sah.,WI,Western Sahara,4.7031840389017434e-05,Africa,2023-11
Maur.,MR,Mauritania,4.407268846241594e-05,Africa,2023-11
Mor.,MO,Morocco,5.428450279045433e-05,Africa,2023-11
Sp.,SP,Spain (Canary Is),5.688523004632289e-05,Africa,2023-11
Port.,PO,Portugal (Madeira Is),5.660283909085248e-05,Africa,2023-11
Sp.,SP,Spain (Africa),9.737800722006621e-05,Africa,2023-11
Alg.,AG,Algeria,5.0948292161778034e-05,Africa,2023-11
,ML,Mali,4.787458131592705e-05,Africa,2023-11
Burk.,UV,Burkina Faso,5.701746690830311e-05,Africa,2023-11
,TO,Togo,5.158397128937166e-05,Africa,2023-11
,GH,Ghana,5.2166464609539137e-05,Africa,2023-11
C. d Iv.,IV,Cote d'Ivoire,4.5911004545129364e-05,Africa,2023-11
Gui.,GV,Guinea,5.350931506989749e-05,Africa,2023-11
Sen.,SG,Senegal,6.0504216038768366e-05,Africa,2023-11
Gam.,GA,"Gambia, The",5.797994421344375e-05,Africa,2023-11
Gui.-Bis.,PU,Guinea-Bissau,5.3132256142950395e-05,Africa,2023-11
S. Leo.,SL,Sierra Leone,4.542677445189438e-05,Africa,2023-11
Liber.,LI,Liberia,4.267791154551116e-05,Africa,2023-11
,BN,Benin,5.4603894909336684e-05,Africa,2023-11
Nig.,NI,Nigeria,5.507661888136486e-05,Africa,2023-11
Camer.,CM,Cameroon,4.704037610624223e-05,Africa,2023-11
Equa. Gui.,EK,Equatorial Guinea,4.1042321828473746e-05,Africa,2023-11
S. To. & Prin.,TP,Sao Tome & Principe,4.011167653118602e-05,Africa,2023-11
,GB,Gabon,4.106094393985626e-05,Africa,2023-11
Rep. of the Congo,CF,Rep of the Congo,4.0674200213123855e-05,Africa,2023-11
Cen. Afr. Rep.,CT,Central African Rep,5.0417305582947905e-05,Africa,2023-11
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,3.997798881128881e-05,Africa,2023-11
,CD,Chad,4.792901762497463e-05,Africa,2023-12
Mal.,MI,Malawi,4.4744465208028875e-05,Africa,2023-12
Zam.,ZA,Zambia,4.3817752511321916e-05,Africa,2023-12
