abbreviati,country_co,country_na,mean,wld_rgn,month
C. d Iv.,IV,Cote d'Ivoire,0.00021215832847528663,Africa,2022-01
Gui.,GV,Guinea,0.00022138929800858252,Africa,2022-01
Sen.,SG,Senegal,0.00012277405901182058,Africa,2022-01
Gam.,GA,"Gambia, The",0.00014181859836283998,Africa,2022-01
Gui.-Bis.,PU,Guinea-Bissau,0.0001873404552520547,Africa,2022-01
S. Leo.,SL,Sierra Leone,0.0002706456846204547,Africa,2022-01
Liber.,LI,Liberia,0.00021434503892919955,Africa,2022-01
,BN,Benin,0.00019090501881792308,Africa,2022-01
Nig.,NI,Nigeria,0.0001987429840448759,Africa,2022-01
Camer.,CM,Cameroon,0.00021483829329278661,Africa,2022-01
Equa. Gui.,EK,Equatorial Guinea,0.00017315292992091594,Africa,2022-01
S. To. & Prin.,TP,Sao Tome & Principe,0.00012052316627678833,Africa,2022-01
,GB,Gabon,0.00018419212418110807,Africa,2022-01
Rep. of the Congo,CF,Rep of the Congo,0.00021316340764834948,Africa,2022-01
Cen. Afr. Rep.,CT,Central African Rep,0.00023314164833787603,Africa,2022-01
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,0.0001822662827476071,Africa,2022-01
,CD,Chad,7.952652319932624e-05,Africa,2022-02
Mal.,MI,Malawi,9.10205127391566e-05,Africa,2022-02
Zam.,ZA,Zambia,8.835681856864268e-05,Africa,2022-02
Zimb.,ZI,Zimbabwe,9.87645231435304e-05,Africa,2022-02
Bots.,BC,Botswana,0.00012105922962686594,Africa,2022-02
Nam.,WA,Namibia,0.00010930082483353797,Africa,2022-02
Ang.,AO,Angola,0.00011769316881273545,Africa,2022-02
Buru.,BY,Burundi,0.0001289323548589244,Africa,2022-02
Rw.,RW,Rwanda,0.00013988009044202368,Africa,2022-02
S. Afr.,SF,South Africa,0.00010977163987503305,Africa,2022-02
Leso.,LT,Lesotho,7.74965647136996e-05,Africa,2022-02
Swaz.,WZ,Swaziland,0.00012502059103931674,Africa,2022-02
May.,MF,Mayotte,5.860589380608059e-05,Africa,2022-02
,NG,Niger,5.547401517243853e-05,Africa,2022-02
,SU,Sudan,7.292368034576457e-05,Africa,2022-02
,LY,Libya,3.468113760709486e-05,Africa,2022-02
,UU,Koualou Area,0.00021052975984677574,Africa,2022-02
Tun.,TS,Tunisia,4.588712512162339e-05,Africa,2022-02
,EG,Egypt,4.4816409823003325e-05,Africa,2022-02
,EG,Bir Tawil,4.337173590731443e-05,Africa,2022-02
,SU,Halaib Triangle,4.509537000433568e-05,Africa,2022-02
Erit.,ER,Eritrea,9.013243329575295e-05,Africa,2022-02
Eth.,ET,Ethiopia,0.0001262360559402563,Africa,2022-02
Dji.,DJ,Djibouti,7.203412067564472e-05,Africa,2022-02
Som.,SO,Somalia,7.477933308084976e-05,Africa,2022-02
S. Sudan,OD,South Sudan,0.00019036459218012313,Africa,2022-02
,UU,Abyei Area,0.00013513092658678187,Africa,2022-02
,KE,Kenya,0.00011312345834253396,Africa,2022-02
Ug.,UG,Uganda,0.0001902499291871451,Africa,2022-02
Tanz.,TZ,Tanzania,0.00010592615906881338,Africa,2022-02
Moz.,MZ,Mozambique,9.476555449937444e-05,Africa,2022-02
Como.,CN,Comoros,8.535935628516483e-05,Africa,2022-02
Madag.,MA,Madagascar,8.692951689899916e-05,Africa,2022-02
C. Ver.,CV,Cabo Verde,5.494483273903824e-05,Africa,2022-02
W. Sah.,WI,Western Sahara,4.180765271655566e-05,Africa,2022-02
Maur.,MR,Mauritania,5.427459870083322e-05,Africa,2022-02
Mor.,MO,Morocco,5.380798384945678e-05,Africa,2022-02
Sp.,SP,Spain (Canary Is),4.0768400067813384e-05,Africa,2022-02
Port.,PO,Portugal (Madeira Is),3.172108367538788e-05,Africa,2022-02
Sp.,SP,Spain (Africa),5.1552804291626976e-05,Africa,2022-02
Alg.,AG,Algeria,4.345353352162727e-05,Africa,2022-02
,ML,Mali,7.699137901403784e-05,Africa,2022-02
Burk.,UV,Burkina Faso,0.00012972017866616183,Africa,2022-02
,TO,Togo,0.00023498371046933,Africa,2022-02
,GH,Ghana,0.0002230379151551571,Africa,2022-02
C. d Iv.,IV,Cote d'Ivoire,0.00020519870314333985,Africa,2022-02
Gui.,GV,Guinea,0.0002381251231711631,Africa,2022-02
Sen.,SG,Senegal,0.00012825310524883734,Africa,2022-02
Gam.,GA,"Gambia, The",0.00015136195293146245,Africa,2022-02
Gui.-Bis.,PU,Guinea-Bissau,0.00021129613758301362,Africa,2022-02
S. Leo.,SL,Sierra Leone,0.0002744363913363061,Africa,2022-02
Liber.,LI,Liberia,0.00020618090154718877,Africa,2022-02
,BN,Benin,0.0002182696235655702,Africa,2022-02
Nig.,NI,Nigeria,0.00019100879653851497,Africa,2022-02
Camer.,CM,Cameroon,0.00023143932202825026,Africa,2022-02
Equa. Gui.,EK,Equatorial Guinea,0.00019459643398497679,Africa,2022-02
S. To. & Prin.,TP,Sao Tome & Principe,0.00014049699272986377,Africa,2022-02
,GB,Gabon,0.0002031028695794866,Africa,2022-02
Rep. of the Congo,CF,Rep of the Congo,0.00023094722177725925,Africa,2022-02
Cen. Afr. Rep.,CT,Central African Rep,0.00023335255433880878,Africa,2022-02
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,0.00019429049755471215,Africa,2022-02
,CD,Chad,0.00010017438367907975,Africa,2022-03
Mal.,MI,Malawi,9.981871696243759e-05,Africa,2022-03
Zam.,ZA,Zambia,9.880890686944408e-05,Africa,2022-03
Zimb.,ZI,Zimbabwe,0.00010325720010006058,Africa,2022-03
Bots.,BC,Botswana,0.00011501754909662388,Africa,2022-03
Nam.,WA,Namibia,9.691557525311022e-05,Africa,2022-03
Ang.,AO,Angola,0.00011717203074550625,Africa,2022-03
Buru.,BY,Burundi,0.00011408014514705752,Africa,2022-03
Rw.,RW,Rwanda,0.00010859686382165204,Africa,2022-03
S. Afr.,SF,South Africa,9.728985989772767e-05,Africa,2022-03
Leso.,LT,Lesotho,8.461058912046808e-05,Africa,2022-03
Swaz.,WZ,Swaziland,0.00012017635014445035,Africa,2022-03
May.,MF,Mayotte,0.0001040092738857846,Africa,2022-03
,NG,Niger,7.559817445326099e-05,Africa,2022-03
,SU,Sudan,8.464794724547634e-05,Africa,2022-03
,LY,Libya,3.9812439698936845e-05,Africa,2022-03
,UU,Koualou Area,0.00020483524612103753,Africa,2022-03
Tun.,TS,Tunisia,4.5420320346778545e-05,Africa,2022-03
,EG,Egypt,5.0347846702251115e-05,Africa,2022-03
,EG,Bir Tawil,5.358499286040837e-05,Africa,2022-03
,SU,Halaib Triangle,5.765610688026274e-05,Africa,2022-03
Erit.,ER,Eritrea,8.80095463235613e-05,Africa,2022-03
Eth.,ET,Ethiopia,0.00012348316568157281,Africa,2022-03
Dji.,DJ,Djibouti,8.2604636387797e-05,Africa,2022-03
Som.,SO,Somalia,8.50956852524792e-05,Africa,2022-03
S. Sudan,OD,South Sudan,0.0001991069162252932,Africa,2022-03
,UU,Abyei Area,0.00016310020946212536,Africa,2022-03
,KE,Kenya,0.00010135472237901219,Africa,2022-03
Ug.,UG,Uganda,0.00015196367575030342,Africa,2022-03
Tanz.,TZ,Tanzania,9.772862383220726e-05,Africa,2022-03
Moz.,MZ,Mozambique,9.719868556225433e-05,Africa,2022-03
Como.,CN,Comoros,7.528937917054397e-05,Africa,2022-03
Madag.,MA,Madagascar,8.396547565856458e-05,Africa,2022-03
C. Ver.,CV,Cabo Verde,4.73896812121307e-05,Africa,2022-03
W. Sah.,WI,Western Sahara,4.5047321808905964e-05,Africa,2022-03
Maur.,MR,Mauritania,6.153688563525653e-05,Africa,2022-03
Mor.,MO,Morocco,4.723840708851717e-05,Africa,2022-03
Sp.,SP,Spain (Canary Is),3.1576220939315485e-05,Africa,2022-03
Port.,PO,Portugal (Madeira Is),2.1491812896380385e-05,Africa,2022-03
Sp.,SP,Spain (Africa),4.700945004254878e-05,Africa,2022-03
Alg.,AG,Algeria,4.525323289945557e-05,Africa,2022-03
,ML,Mali,9.7211988078073e-05,Africa,2022-03
Burk.,UV,Burkina Faso,0.00015662922363553997,Africa,2022-03
,TO,Togo,0.00022411432505318253,Africa,2022-03
,GH,Ghana,0.00021649806999231847,Africa,2022-03
C. d Iv.,IV,Cote d'Ivoire,0.00021237437128520737,Africa,2022-03
Gui.,GV,Guinea,0.0002443968781266699,Africa,2022-03
Sen.,SG,Senegal,0.00013309061589867404,Africa,2022-03
Gam.,GA,"Gambia, The",0.00014869918597898684,Africa,2022-03
Gui.-Bis.,PU,Guinea-Bissau,0.00022310950569823294,Africa,2022-03
S. Leo.,SL,Sierra Leone,0.0002688970487446419,Africa,2022-03
Liber.,LI,Liberia,0.00020012212343357242,Africa,2022-03
,BN,Benin,0.00022586307994092305,Africa,2022-03
Nig.,NI,Nigeria,0.00020267858707384643,Africa,2022-03
Camer.,CM,Cameroon,0.00022617225903788082,Africa,2022-03
Equa. Gui.,EK,Equatorial Guinea,0.00020550367910156605,Africa,2022-03
S. To. & Prin.,TP,Sao Tome & Principe,0.0001604872048211691,Africa,2022-03
,GB,Gabon,0.00019658791757787476,Africa,2022-03
Rep. of the Congo,CF,Rep of the Congo,0.00021289839849380213,Africa,2022-03
Cen. Afr. Rep.,CT,Central African Rep,0.0002478747944723209,Africa,2022-03
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,0.00019241450175740127,Africa,2022-03
,CD,Chad,0.00012552878742803564,Africa,2022-04
Mal.,MI,Malawi,9.153186113087496e-05,Africa,2022-04
Zam.,ZA,Zambia,9.263892345627377e-05,Africa,2022-04
Zimb.,ZI,Zimbabwe,9.321145289466757e-05,Africa,2022-04
Bots.,BC,Botswana,9.326008404608571e-05,Africa,2022-04
Nam.,WA,Namibia,8.748273663708312e-05,Africa,2022-04
Ang.,AO,Angola,0.000107464549392804,Africa,2022-04
Buru.,BY,Burundi,9.878878300686633e-05,Africa,2022-04
Rw.,RW,Rwanda,9.719503238086487e-05,Africa,2022-04
S. Afr.,SF,South Africa,8.202399556510309e-05,Africa,2022-04
Leso.,LT,Lesotho,7.475015243910462e-05,Africa,2022-04
Swaz.,WZ,Swaziland,0.00012938329351661952,Africa,2022-04
May.,MF,Mayotte,6.439322861855107e-05,Africa,2022-04
,NG,Niger,8.992110641982264e-05,Africa,2022-04
,SU,Sudan,9.810915735780867e-05,Africa,2022-04
,LY,Libya,4.8905753280387957e-05,Africa,2022-04
,UU,Koualou Area,0.000208478525532078,Africa,2022-04
Tun.,TS,Tunisia,5.015445871422109e-05,Africa,2022-04
,EG,Egypt,6.029541435524742e-05,Africa,2022-04
,EG,Bir Tawil,6.311361556459934e-05,Africa,2022-04
,SU,Halaib Triangle,5.948811625108821e-05,Africa,2022-04
Erit.,ER,Eritrea,9.304704583746873e-05,Africa,2022-04
Eth.,ET,Ethiopia,0.00011749593464452601,Africa,2022-04
Dji.,DJ,Djibouti,9.659607101817964e-05,Africa,2022-04
Som.,SO,Somalia,9.016720016885047e-05,Africa,2022-04
S. Sudan,OD,South Sudan,0.00017844258455929966,Africa,2022-04
,UU,Abyei Area,0.0002106336094463687,Africa,2022-04
,KE,Kenya,0.00010528238397381928,Africa,2022-04
Ug.,UG,Uganda,0.00012972981050911756,Africa,2022-04
Tanz.,TZ,Tanzania,9.417809185965974e-05,Africa,2022-04
Moz.,MZ,Mozambique,8.667746077045663e-05,Africa,2022-04
Como.,CN,Comoros,6.546762753327894e-05,Africa,2022-04
Madag.,MA,Madagascar,8.41672156136691e-05,Africa,2022-04
C. Ver.,CV,Cabo Verde,5.812269721063951e-05,Africa,2022-04
W. Sah.,WI,Western Sahara,4.980359375124242e-05,Africa,2022-04
Maur.,MR,Mauritania,6.761353468473741e-05,Africa,2022-04
Mor.,MO,Morocco,4.624036745823674e-05,Africa,2022-04
Sp.,SP,Spain (Canary Is),4.21646833129737e-05,Africa,2022-04
Port.,PO,Portugal (Madeira Is),2.749656497980051e-05,Africa,2022-04
Sp.,SP,Spain (Africa),3.280033869712337e-05,Africa,2022-04
Alg.,AG,Algeria,4.842132421790199e-05,Africa,2022-04
,ML,Mali,0.00010206840738764017,Africa,2022-04
Burk.,UV,Burkina Faso,0.0002005449108180912,Africa,2022-04
,TO,Togo,0.00019516106478508722,Africa,2022-04
,GH,Ghana,0.0001964764262194376,Africa,2022-04
C. d Iv.,IV,Cote d'Ivoire,0.00019831645170211156,Africa,2022-04
Gui.,GV,Guinea,0.00024465352621215415,Africa,2022-04
Sen.,SG,Senegal,0.00013227638737403787,Africa,2022-04
Gam.,GA,"Gambia, The",0.00014237580854711314,Africa,2022-04
Gui.-Bis.,PU,Guinea-Bissau,0.0001970038443994471,Africa,2022-04
S. Leo.,SL,Sierra Leone,0.00024699727917814566,Africa,2022-04
Liber.,LI,Liberia,0.0001691677495403266,Africa,2022-04
,BN,Benin,0.0002112005480456722,Africa,2022-04
Nig.,NI,Nigeria,0.0002043033368336205,Africa,2022-04
Camer.,CM,Cameroon,0.00017538998916046295,Africa,2022-04
Equa. Gui.,EK,Equatorial Guinea,0.0001414442684523238,Africa,2022-04
S. To. & Prin.,TP,Sao Tome & Principe,0.00011257699752626366,Africa,2022-04
,GB,Gabon,0.0001350463373621412,Africa,2022-04
Rep. of the Congo,CF,Rep of the Congo,0.00014847826118291512,Africa,2022-04
Cen. Afr. Rep.,CT,Central African Rep,0.0002096964034898661,Africa,2022-04
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,0.00015503687876528474,Africa,2022-04
,CD,Chad,0.0001234247364389072,Africa,2022-05
Mal.,MI,Malawi,9.488776152738e-05,Africa,2022-05
Zam.,ZA,Zambia,0.00010809528488406014,Africa,2022-05
Zimb.,ZI,Zimbabwe,9.957287692599063e-05,Africa,2022-05
Bots.,BC,Botswana,9.726661942421002e-05,Africa,2022-05
Nam.,WA,Namibia,9.192996884937087e-05,Africa,2022-05
Ang.,AO,Angola,0.0001507307625490236,Africa,2022-05
Buru.,BY,Burundi,0.00010822983073320707,Africa,2022-05
Rw.,RW,Rwanda,0.00011076331385743515,Africa,2022-05
S. Afr.,SF,South Africa,8.455421915542333e-05,Africa,2022-05
Leso.,LT,Lesotho,7.752062096692837e-05,Africa,2022-05
Swaz.,WZ,Swaziland,0.00011012662255619903,Africa,2022-05
May.,MF,Mayotte,7.020902546985077e-05,Africa,2022-05
,NG,Niger,9.809735868860947e-05,Africa,2022-05
,SU,Sudan,0.0001066908560887017,Africa,2022-05
,LY,Libya,6.443510842242344e-05,Africa,2022-05
,UU,Koualou Area,0.00015951393941833418,Africa,2022-05
Tun.,TS,Tunisia,7.395672858316702e-05,Africa,2022-05
,EG,Egypt,8.14124737225299e-05,Africa,2022-05
,EG,Bir Tawil,7.174063803678274e-05,Africa,2022-05
,SU,Halaib Triangle,7.570450357628928e-05,Africa,2022-05
Erit.,ER,Eritrea,9.429412939310227e-05,Africa,2022-05
Eth.,ET,Ethiopia,0.00010691432459947985,Africa,2022-05
Dji.,DJ,Djibouti,9.412918641718573e-05,Africa,2022-05
Som.,SO,Somalia,8.507300087301094e-05,Africa,2022-05
S. Sudan,OD,South Sudan,0.00016706145174396218,Africa,2022-05
,UU,Abyei Area,0.00019039487395555775,Africa,2022-05
,KE,Kenya,9.505854126442785e-05,Africa,2022-05
Ug.,UG,Uganda,0.00011675259638017117,Africa,2022-05
Tanz.,TZ,Tanzania,9.731315110785626e-05,Africa,2022-05
Moz.,MZ,Mozambique,8.349227494422539e-05,Africa,2022-05
Como.,CN,Comoros,6.728577308187968e-05,Africa,2022-05
Madag.,MA,Madagascar,8.124979197267797e-05,Africa,2022-05
C. Ver.,CV,Cabo Verde,6.38617582734625e-05,Africa,2022-05
W. Sah.,WI,Western Sahara,6.634240182569579e-05,Africa,2022-05
Maur.,MR,Mauritania,8.023738123237089e-05,Africa,2022-05
Mor.,MO,Morocco,7.048141379899879e-05,Africa,2022-05
Sp.,SP,Spain (Canary Is),5.770060976123602e-05,Africa,2022-05
Port.,PO,Portugal (Madeira Is),4.4879226444288507e-05,Africa,2022-05
Sp.,SP,Spain (Africa),0.00010801918057629128,Africa,2022-05
Alg.,AG,Algeria,6.92255755411506e-05,Africa,2022-05
,ML,Mali,0.00011201927789013328,Africa,2022-05
Burk.,UV,Burkina Faso,0.00018065566466167758,Africa,2022-05
,TO,Togo,0.00015944054028933598,Africa,2022-05
,GH,Ghana,0.00015440624720653026,Africa,2022-05
C. d Iv.,IV,Cote d'Ivoire,0.00013927272286873697,Africa,2022-05
Gui.,GV,Guinea,0.00019186493180583752,Africa,2022-05
Sen.,SG,Senegal,0.00015808546656859667,Africa,2022-05
Gam.,GA,"Gambia, The",0.0001695579208054227,Africa,2022-05
Gui.-Bis.,PU,Guinea-Bissau,0.00021155266154832678,Africa,2022-05
S. Leo.,SL,Sierra Leone,0.0001596286592368763,Africa,2022-05
Liber.,LI,Liberia,0.00011620886824476245,Africa,2022-05
,BN,Benin,0.00017920644769481715,Africa,2022-05
Nig.,NI,Nigeria,0.0001801026235984404,Africa,2022-05
Camer.,CM,Cameroon,0.000146454189898348,Africa,2022-05
Equa. Gui.,EK,Equatorial Guinea,0.00010910154641614543,Africa,2022-05
S. To. & Prin.,TP,Sao Tome & Principe,7.206721419778795e-05,Africa,2022-05
,GB,Gabon,0.00012966595748686649,Africa,2022-05
Rep. of the Congo,CF,Rep of the Congo,0.00015777962986387398,Africa,2022-05
Cen. Afr. Rep.,CT,Central African Rep,0.00016543838423376239,Africa,2022-05
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,0.00018282557667185319,Africa,2022-05
,CD,Chad,0.00012814566601941342,Africa,2022-06
Mal.,MI,Malawi,8.284330841658237e-05,Africa,2022-06
Zam.,ZA,Zambia,0.00011617484536132039,Africa,2022-06
Zimb.,ZI,Zimbabwe,8.072713510883596e-05,Africa,2022-06
Bots.,BC,Botswana,9.146852474560961e-05,Africa,2022-06
Nam.,WA,Namibia,8.624675637932852e-05,Africa,2022-06
Ang.,AO,Angola,0.00017487591714226758,Africa,2022-06
Buru.,BY,Burundi,0.00011726003526878552,Africa,2022-06
Rw.,RW,Rwanda,0.00011912591258952165,Africa,2022-06
S. Afr.,SF,South Africa,7.367353150541417e-05,Africa,2022-06
Leso.,LT,Lesotho,6.948290214307576e-05,Africa,2022-06
Swaz.,WZ,Swaziland,9.157859388698826e-05,Africa,2022-06
May.,MF,Mayotte,6.735734204008018e-05,Africa,2022-06
,NG,Niger,0.00011456387479131845,Africa,2022-06
,SU,Sudan,0.00012525321716250188,Africa,2022-06
,LY,Libya,8.743527490267077e-05,Africa,2022-06
,UU,Koualou Area,0.00015712260698621408,Africa,2022-06
Tun.,TS,Tunisia,9.792243803382283e-05,Africa,2022-06
,EG,Egypt,0.00010536008715894703,Africa,2022-06
,EG,Bir Tawil,9.782375790116829e-05,Africa,2022-06
,SU,Halaib Triangle,9.123063966960566e-05,Africa,2022-06
Erit.,ER,Eritrea,0.0001128422532447547,Africa,2022-06
Eth.,ET,Ethiopia,9.353178074769273e-05,Africa,2022-06
Dji.,DJ,Djibouti,0.0001132461599181077,Africa,2022-06
Som.,SO,Somalia,7.962642211306197e-05,Africa,2022-06
S. Sudan,OD,South Sudan,0.00014007190199296016,Africa,2022-06
,UU,Abyei Area,0.00018357578675619245,Africa,2022-06
,KE,Kenya,8.627037959400837e-05,Africa,2022-06
Ug.,UG,Uganda,0.00010871053271535141,Africa,2022-06
Tanz.,TZ,Tanzania,0.00010630280044824802,Africa,2022-06
Moz.,MZ,Mozambique,6.072313381607475e-05,Africa,2022-06
Como.,CN,Comoros,5.334357644819679e-05,Africa,2022-06
Madag.,MA,Madagascar,7.192899202864656e-05,Africa,2022-06
C. Ver.,CV,Cabo Verde,6.774414961360237e-05,Africa,2022-06
W. Sah.,WI,Western Sahara,7.335557784539118e-05,Africa,2022-06
Maur.,MR,Mauritania,9.263347884990945e-05,Africa,2022-06
Mor.,MO,Morocco,8.912054837594565e-05,Africa,2022-06
Sp.,SP,Spain (Canary Is),6.280119750516638e-05,Africa,2022-06
Port.,PO,Portugal (Madeira Is),6.08459114157079e-05,Africa,2022-06
Sp.,SP,Spain (Africa),0.00011990963713638046,Africa,2022-06
Alg.,AG,Algeria,8.372220134748837e-05,Africa,2022-06
,ML,Mali,0.00012045924370400067,Africa,2022-06
Burk.,UV,Burkina Faso,0.00016047924524587848,Africa,2022-06
,TO,Togo,0.00013292849814968747,Africa,2022-06
,GH,Ghana,0.00013036800068115967,Africa,2022-06
C. d Iv.,IV,Cote d'Ivoire,0.00012417501139348782,Africa,2022-06
Gui.,GV,Guinea,0.000147828872305529,Africa,2022-06
Sen.,SG,Senegal,0.00014932170210545597,Africa,2022-06
Gam.,GA,"Gambia, The",0.00014867995072338975,Africa,2022-06
Gui.-Bis.,PU,Guinea-Bissau,0.000158376119316261,Africa,2022-06
S. Leo.,SL,Sierra Leone,0.0001339021957827818,Africa,2022-06
Liber.,LI,Liberia,0.00010356335767273095,Africa,2022-06
,BN,Benin,0.0001490145889402703,Africa,2022-06
Nig.,NI,Nigeria,0.0001582411889903453,Africa,2022-06
Camer.,CM,Cameroon,0.00012486122294478702,Africa,2022-06
Equa. Gui.,EK,Equatorial Guinea,0.00011723193197097372,Africa,2022-06
S. To. & Prin.,TP,Sao Tome & Principe,9.041453550095241e-05,Africa,2022-06
,GB,Gabon,0.00014429122597293498,Africa,2022-06
Rep. of the Congo,CF,Rep of the Congo,0.00018670030613773946,Africa,2022-06
Cen. Afr. Rep.,CT,Central African Rep,0.00014318004260466388,Africa,2022-06
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,0.0001973721366072286,Africa,2022-06
,CD,Chad,0.00011002553899023938,Africa,2022-07
Mal.,MI,Malawi,9.787790547829147e-05,Africa,2022-07
Zam.,ZA,Zambia,0.00014530285802901008,Africa,2022-07
Zimb.,ZI,Zimbabwe,9.800996201213218e-05,Africa,2022-07
Bots.,BC,Botswana,9.976330729906553e-05,Africa,2022-07
Nam.,WA,Namibia,9.845192227086058e-05,Africa,2022-07
Ang.,AO,Angola,0.00020433320606064382,Africa,2022-07
Buru.,BY,Burundi,0.0001531360187503614,Africa,2022-07
Rw.,RW,Rwanda,0.00014769274461519776,Africa,2022-07
S. Afr.,SF,South Africa,8.476727979310352e-05,Africa,2022-07
Leso.,LT,Lesotho,7.373270492384748e-05,Africa,2022-07
Swaz.,WZ,Swaziland,0.00012533434275462793,Africa,2022-07
May.,MF,Mayotte,5.2027539524041086e-05,Africa,2022-07
,NG,Niger,0.00011014461083677459,Africa,2022-07
,SU,Sudan,0.00011378563455981899,Africa,2022-07
,LY,Libya,9.752607081514186e-05,Africa,2022-07
,UU,Koualou Area,0.00010160629601244725,Africa,2022-07
Tun.,TS,Tunisia,0.00011554154640463726,Africa,2022-07
,EG,Egypt,0.00011270773420040363,Africa,2022-07
,EG,Bir Tawil,0.00010102834304692414,Africa,2022-07
,SU,Halaib Triangle,9.712490095259321e-05,Africa,2022-07
Erit.,ER,Eritrea,0.00010907496881320921,Africa,2022-07
Eth.,ET,Ethiopia,8.938896682741864e-05,Africa,2022-07
Dji.,DJ,Djibouti,0.00011813836796074222,Africa,2022-07
Som.,SO,Somalia,8.04848162209851e-05,Africa,2022-07
S. Sudan,OD,South Sudan,0.00011023715704105672,Africa,2022-07
,UU,Abyei Area,0.00012002777164491726,Africa,2022-07
,KE,Kenya,9.029193727299288e-05,Africa,2022-07
Ug.,UG,Uganda,0.00012325102779144357,Africa,2022-07
Tanz.,TZ,Tanzania,0.00011801593337445811,Africa,2022-07
Moz.,MZ,Mozambique,7.645608972700232e-05,Africa,2022-07
Como.,CN,Comoros,5.310718250629636e-05,Africa,2022-07
Madag.,MA,Madagascar,7.338383521721668e-05,Africa,2022-07
C. Ver.,CV,Cabo Verde,6.942570924633254e-05,Africa,2022-07
W. Sah.,WI,Western Sahara,8.250840309846116e-05,Africa,2022-07
Maur.,MR,Mauritania,0.00010067610188520932,Africa,2022-07
Mor.,MO,Morocco,0.00010253441948572975,Africa,2022-07
Sp.,SP,Spain (Canary Is),7.089980135493169e-05,Africa,2022-07
Port.,PO,Portugal (Madeira Is),5.605052884402438e-05,Africa,2022-07
Sp.,SP,Spain (Africa),0.00014206567922788076,Africa,2022-07
Alg.,AG,Algeria,9.387390162649779e-05,Africa,2022-07
,ML,Mali,0.0001151757564260079,Africa,2022-07
Burk.,UV,Burkina Faso,0.00012358107847790437,Africa,2022-07
,TO,Togo,9.543120412702725e-05,Africa,2022-07
,GH,Ghana,9.460616670277205e-05,Africa,2022-07
C. d Iv.,IV,Cote d'Ivoire,9.508086674546332e-05,Africa,2022-07
Gui.,GV,Guinea,9.7945632745209e-05,Africa,2022-07
Sen.,SG,Senegal,0.00012077493764994906,Africa,2022-07
Gam.,GA,"Gambia, The",0.00011446604589216162,Africa,2022-07
Gui.-Bis.,PU,Guinea-Bissau,9.740098043086348e-05,Africa,2022-07
S. Leo.,SL,Sierra Leone,8.424790220811671e-05,Africa,2022-07
Liber.,LI,Liberia,7.801700165674041e-05,Africa,2022-07
,BN,Benin,0.00010785012102137866,Africa,2022-07
Nig.,NI,Nigeria,0.00011523548749416978,Africa,2022-07
Camer.,CM,Cameroon,9.95286920860665e-05,Africa,2022-07
Equa. Gui.,EK,Equatorial Guinea,9.975275283116145e-05,Africa,2022-07
S. To. & Prin.,TP,Sao Tome & Principe,7.667039518974003e-05,Africa,2022-07
,GB,Gabon,0.00011586795789875692,Africa,2022-07
Rep. of the Congo,CF,Rep of the Congo,0.00016604872104622408,Africa,2022-07
Cen. Afr. Rep.,CT,Central African Rep,0.00010952306935887537,Africa,2022-07
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,0.00020506633410314606,Africa,2022-07
,CD,Chad,0.00010303392602421151,Africa,2022-08
Mal.,MI,Malawi,0.00014034603491390956,Africa,2022-08
Zam.,ZA,Zambia,0.00020922772713037713,Africa,2022-08
Zimb.,ZI,Zimbabwe,0.00014819157578806666,Africa,2022-08
Bots.,BC,Botswana,0.00012303940638174312,Africa,2022-08
Nam.,WA,Namibia,9.90952457130117e-05,Africa,2022-08
Ang.,AO,Angola,0.00023522243587784016,Africa,2022-08
Buru.,BY,Burundi,0.0001780024727555638,Africa,2022-08
Rw.,RW,Rwanda,0.00016011229635304216,Africa,2022-08
S. Afr.,SF,South Africa,9.015240690820047e-05,Africa,2022-08
Leso.,LT,Lesotho,8.554555005039456e-05,Africa,2022-08
Swaz.,WZ,Swaziland,0.0001668159387086624,Africa,2022-08
May.,MF,Mayotte,5.6329291113198233e-05,Africa,2022-08
,NG,Niger,0.00010798449277864531,Africa,2022-08
,SU,Sudan,0.0001135124947399053,Africa,2022-08
,LY,Libya,9.519402759042196e-05,Africa,2022-08
,UU,Koualou Area,8.497886147772157e-05,Africa,2022-08
Tun.,TS,Tunisia,0.00011077771603885108,Africa,2022-08
,EG,Egypt,0.00011351263929096539,Africa,2022-08
,EG,Bir Tawil,0.00010475044447536237,Africa,2022-08
,SU,Halaib Triangle,0.00010414176022409855,Africa,2022-08
Erit.,ER,Eritrea,0.00011350799518277119,Africa,2022-08
Eth.,ET,Ethiopia,8.910249329374312e-05,Africa,2022-08
Dji.,DJ,Djibouti,0.00011977350666135891,Africa,2022-08
Som.,SO,Somalia,8.136550767748926e-05,Africa,2022-08
S. Sudan,OD,South Sudan,0.00010403526628572629,Africa,2022-08
,UU,Abyei Area,0.00010240826026197365,Africa,2022-08
,KE,Kenya,9.388453072203347e-05,Africa,2022-08
Ug.,UG,Uganda,0.0001209998821976104,Africa,2022-08
Tanz.,TZ,Tanzania,0.00013486483002499457,Africa,2022-08
Moz.,MZ,Mozambique,0.0001304803472228743,Africa,2022-08
