country_co,country_na,mean,month
GB,Gabon,4.439452516952496e-05,2020-09
CF,Rep of the Congo,4.8885674552100914e-05,2020-09
CT,Central African Rep,4.191805368776476e-05,2020-09
CG,Dem Rep of the Congo,5.5060595597587815e-05,2020-09
CD,Chad,4.969394066942519e-05,2020-10
MI,Malawi,6.944285289032076e-05,2020-10
ZA,Zambia,7.354684383405892e-05,2020-10
ZI,Zimbabwe,7.402307253485255e-05,2020-10
BC,Botswana,7.695735706384621e-05,2020-10
WA,Namibia,7.172724319536082e-05,2020-10
AO,Angola,6.171692244950535e-05,2020-10
BY,Burundi,4.492219914402755e-05,2020-10
RW,Rwanda,4.341202560909686e-05,2020-10
SF,South Africa,7.418675043792062e-05,2020-10
LT,Lesotho,6.819304225281418e-05,2020-10
WZ,Swaziland,8.39565323251542e-05,2020-10
MF,Mayotte,4.852310333778004e-05,2020-10
NG,Niger,4.765579655250001e-05,2020-10
SU,Sudan,5.006482475710455e-05,2020-10
LY,Libya,4.967224908211787e-05,2020-10
UU,Koualou Area,4.61106028617725e-05,2020-10
TS,Tunisia,5.427746186348396e-05,2020-10
EG,Egypt,5.7193162556013205e-05,2020-10
EG,Bir Tawil,4.997405022416044e-05,2020-10
SU,Halaib Triangle,4.995795934359956e-05,2020-10
ER,Eritrea,4.747564280410316e-05,2020-10
ET,Ethiopia,4.168927408750011e-05,2020-10
DJ,Djibouti,4.537620595643209e-05,2020-10
SO,Somalia,4.0063784177776085e-05,2020-10
OD,South Sudan,4.479664795289048e-05,2020-10
UU,Abyei Area,5.3053020373471216e-05,2020-10
KE,Kenya,4.157589104547584e-05,2020-10
UG,Uganda,4.123698668580665e-05,2020-10
TZ,Tanzania,5.149125982343427e-05,2020-10
MZ,Mozambique,7.19545072766915e-05,2020-10
CN,Comoros,4.760917162833647e-05,2020-10
MA,Madagascar,6.556338829448817e-05,2020-10
CV,Cabo Verde,4.4248305010064725e-05,2020-10
WI,Western Sahara,4.68132198795358e-05,2020-10
MR,Mauritania,4.653544451564908e-05,2020-10
MO,Morocco,5.347769312267007e-05,2020-10
SP,Spain (Canary Is),5.16990436611695e-05,2020-10
PO,Portugal (Madeira Is),5.185108676538791e-05,2020-10
SP,Spain (Africa),7.901636101626402e-05,2020-10
AG,Algeria,4.970652600234629e-05,2020-10
ML,Mali,4.840675976665916e-05,2020-10
UV,Burkina Faso,4.877335274411731e-05,2020-10
TO,Togo,4.6178150973296165e-05,2020-10
GH,Ghana,4.59448935062063e-05,2020-10
IV,Cote d'Ivoire,4.384629996010562e-05,2020-10
GV,Guinea,4.590337015338269e-05,2020-10
SG,Senegal,5.501621409143383e-05,2020-10
GA,"Gambia, The",5.16759150928859e-05,2020-10
PU,Guinea-Bissau,4.7943620534948375e-05,2020-10
SL,Sierra Leone,4.353545348015135e-05,2020-10
LI,Liberia,4.19385431091431e-05,2020-10
BN,Benin,4.69470468252048e-05,2020-10
NI,Nigeria,5.0592578704250827e-05,2020-10
CM,Cameroon,4.350379230849368e-05,2020-10
EK,Equatorial Guinea,4.023437968875791e-05,2020-10
TP,Sao Tome & Principe,3.970722549939504e-05,2020-10
GB,Gabon,4.213007037258736e-05,2020-10
CF,Rep of the Congo,4.4613819786105415e-05,2020-10
CT,Central African Rep,4.400699175624647e-05,2020-10
CG,Dem Rep of the Congo,4.668598754387208e-05,2020-10
CD,Chad,4.911304255693116e-05,2020-11
MI,Malawi,5.848708872867883e-05,2020-11
ZA,Zambia,5.520151013896994e-05,2020-11
ZI,Zimbabwe,6.241867095425197e-05,2020-11
BC,Botswana,6.554373574108498e-05,2020-11
WA,Namibia,6.142933576079515e-05,2020-11
AO,Angola,5.0140039481942615e-05,2020-11
BY,Burundi,4.269383370600177e-05,2020-11
RW,Rwanda,4.2295590829221445e-05,2020-11
SF,South Africa,7.033265579991267e-05,2020-11
LT,Lesotho,6.676211061015524e-05,2020-11
WZ,Swaziland,8.199829423592932e-05,2020-11
MF,Mayotte,4.893708919233074e-05,2020-11
NG,Niger,4.317689324387516e-05,2020-11
SU,Sudan,4.853245121839856e-05,2020-11
LY,Libya,4.749460504216079e-05,2020-11
UU,Koualou Area,6.182722244404279e-05,2020-11
TS,Tunisia,5.688836304820576e-05,2020-11
EG,Egypt,5.363744721272695e-05,2020-11
EG,Bir Tawil,4.632736293287805e-05,2020-11
SU,Halaib Triangle,4.485516285176178e-05,2020-11
ER,Eritrea,4.6957555823110375e-05,2020-11
ET,Ethiopia,4.42091096943145e-05,2020-11
DJ,Djibouti,4.620611590092999e-05,2020-11
SO,Somalia,3.982992129108589e-05,2020-11
OD,South Sudan,5.60599481621084e-05,2020-11
UU,Abyei Area,6.609806472142295e-05,2020-11
KE,Kenya,4.071407466788338e-05,2020-11
UG,Uganda,4.4201792339741e-05,2020-11
TZ,Tanzania,4.617469796280728e-05,2020-11
MZ,Mozambique,6.212925926679955e-05,2020-11
CN,Comoros,4.910981211936077e-05,2020-11
MA,Madagascar,6.337040094243728e-05,2020-11
CV,Cabo Verde,4.35710966259334e-05,2020-11
WI,Western Sahara,4.514123922138838e-05,2020-11
MR,Mauritania,4.362648853044794e-05,2020-11
MO,Morocco,5.423538526701284e-05,2020-11
SP,Spain (Canary Is),5.519407781458057e-05,2020-11
PO,Portugal (Madeira Is),4.977133881761809e-05,2020-11
SP,Spain (Africa),7.287130882050892e-05,2020-11
AG,Algeria,4.963300160536699e-05,2020-11
ML,Mali,4.539311799252353e-05,2020-11
UV,Burkina Faso,5.16941087230025e-05,2020-11
TO,Togo,5.250149280265488e-05,2020-11
GH,Ghana,5.394909008638493e-05,2020-11
IV,Cote d'Ivoire,4.739705097126136e-05,2020-11
GV,Guinea,5.292385440614073e-05,2020-11
SG,Senegal,5.742635382084371e-05,2020-11
GA,"Gambia, The",5.564185390224018e-05,2020-11
PU,Guinea-Bissau,5.148222670447507e-05,2020-11
SL,Sierra Leone,4.451442767482994e-05,2020-11
LI,Liberia,4.257114683076771e-05,2020-11
BN,Benin,5.251765465840635e-05,2020-11
NI,Nigeria,5.471593604666417e-05,2020-11
CM,Cameroon,5.127410795618517e-05,2020-11
EK,Equatorial Guinea,4.395399142536728e-05,2020-11
TP,Sao Tome & Principe,4.295068074221469e-05,2020-11
GB,Gabon,4.397463513340648e-05,2020-11
CF,Rep of the Congo,4.460882960810279e-05,2020-11
CT,Central African Rep,5.399066963098952e-05,2020-11
CG,Dem Rep of the Congo,4.41715266983253e-05,2020-11
CD,Chad,4.936639460808665e-05,2020-12
MI,Malawi,4.7799110801188646e-05,2020-12
ZA,Zambia,4.432545324213564e-05,2020-12
ZI,Zimbabwe,5.145404755205585e-05,2020-12
BC,Botswana,5.8277162255391134e-05,2020-12
WA,Namibia,5.853133424572089e-05,2020-12
AO,Angola,4.533044560575238e-05,2020-12
BY,Burundi,3.950795035663585e-05,2020-12
RW,Rwanda,4.03061989098786e-05,2020-12
SF,South Africa,6.764363366911364e-05,2020-12
LT,Lesotho,6.404774778575918e-05,2020-12
WZ,Swaziland,6.695715676533584e-05,2020-12
MF,Mayotte,4.39440154956356e-05,2020-12
NG,Niger,4.322138514960378e-05,2020-12
SU,Sudan,4.753208612326468e-05,2020-12
LY,Libya,4.406423631982669e-05,2020-12
UU,Koualou Area,8.504645488487463e-05,2020-12
TS,Tunisia,5.485583846392199e-05,2020-12
EG,Egypt,5.289148831288211e-05,2020-12
EG,Bir Tawil,4.41386558548585e-05,2020-12
SU,Halaib Triangle,4.416231881154485e-05,2020-12
ER,Eritrea,4.691418706713153e-05,2020-12
ET,Ethiopia,4.383768007579929e-05,2020-12
DJ,Djibouti,4.407135259621945e-05,2020-12
SO,Somalia,3.724028104428466e-05,2020-12
OD,South Sudan,7.07385798798625e-05,2020-12
UU,Abyei Area,5.42086610161068e-05,2020-12
KE,Kenya,3.9160014661004864e-05,2020-12
UG,Uganda,4.878752456808254e-05,2020-12
TZ,Tanzania,4.070679047828813e-05,2020-12
MZ,Mozambique,5.1024559257649805e-05,2020-12
CN,Comoros,4.330817443823621e-05,2020-12
MA,Madagascar,5.432354550371144e-05,2020-12
CV,Cabo Verde,4.369656486006455e-05,2020-12
WI,Western Sahara,4.5134951476232186e-05,2020-12
MR,Mauritania,4.480492663684933e-05,2020-12
MO,Morocco,5.201508089560408e-05,2020-12
SP,Spain (Canary Is),5.26025885526662e-05,2020-12
PO,Portugal (Madeira Is),5.020058885784949e-05,2020-12
SP,Spain (Africa),8.61034138019731e-05,2020-12
AG,Algeria,4.774302409279299e-05,2020-12
ML,Mali,4.526281496155514e-05,2020-12
UV,Burkina Faso,5.194054437629209e-05,2020-12
TO,Togo,6.162042103107462e-05,2020-12
GH,Ghana,6.44587787771879e-05,2020-12
IV,Cote d'Ivoire,5.316763545834732e-05,2020-12
GV,Guinea,5.730988958029136e-05,2020-12
SG,Senegal,5.276503207103799e-05,2020-12
GA,"Gambia, The",5.243592646862485e-05,2020-12
PU,Guinea-Bissau,5.1065748205570064e-05,2020-12
SL,Sierra Leone,4.856380282712114e-05,2020-12
LI,Liberia,4.413224466403036e-05,2020-12
BN,Benin,5.578982566403364e-05,2020-12
NI,Nigeria,5.764040735322763e-05,2020-12
CM,Cameroon,6.493385389818538e-05,2020-12
EK,Equatorial Guinea,5.400422733601553e-05,2020-12
TP,Sao Tome & Principe,5.032389822137982e-05,2020-12
GB,Gabon,5.600446774638436e-05,2020-12
CF,Rep of the Congo,5.501441772491472e-05,2020-12
CT,Central African Rep,7.622879703032399e-05,2020-12
CG,Dem Rep of the Congo,4.6734861043465474e-05,2020-12
CD,Chad,4.854777226789082e-05,2021-01
MI,Malawi,4.06248786227349e-05,2021-01
ZA,Zambia,3.906294867292954e-05,2021-01
ZI,Zimbabwe,4.466807709384131e-05,2021-01
BC,Botswana,4.974200752988192e-05,2021-01
WA,Namibia,4.9714422553423416e-05,2021-01
AO,Angola,3.997472176034526e-05,2021-01
BY,Burundi,3.604588066767426e-05,2021-01
RW,Rwanda,3.775687440958341e-05,2021-01
SF,South Africa,6.284975192010308e-05,2021-01
LT,Lesotho,5.9324146675205845e-05,2021-01
WZ,Swaziland,6.116666803964167e-05,2021-01
MF,Mayotte,4.0725432080559646e-05,2021-01
NG,Niger,4.468593280054198e-05,2021-01
SU,Sudan,4.697486541230128e-05,2021-01
LY,Libya,4.484180183148208e-05,2021-01
UU,Koualou Area,6.464960980481225e-05,2021-01
TS,Tunisia,5.255041986456443e-05,2021-01
EG,Egypt,5.344837319631006e-05,2021-01
EG,Bir Tawil,4.534483231280145e-05,2021-01
SU,Halaib Triangle,4.525161103107137e-05,2021-01
ER,Eritrea,4.689754776992781e-05,2021-01
ET,Ethiopia,4.3856741018101686e-05,2021-01
DJ,Djibouti,4.355589555184071e-05,2021-01
SO,Somalia,3.560884909626384e-05,2021-01
OD,South Sudan,6.499280836599773e-05,2021-01
UU,Abyei Area,5.223520450968151e-05,2021-01
KE,Kenya,3.566060978518125e-05,2021-01
UG,Uganda,5.086914588510122e-05,2021-01
TZ,Tanzania,3.613217795829459e-05,2021-01
MZ,Mozambique,4.448568190034203e-05,2021-01
CN,Comoros,3.9091002147368176e-05,2021-01
MA,Madagascar,4.744397214924522e-05,2021-01
CV,Cabo Verde,4.327393630019585e-05,2021-01
WI,Western Sahara,4.570006825779062e-05,2021-01
MR,Mauritania,4.378164256308279e-05,2021-01
MO,Morocco,5.016965140606154e-05,2021-01
SP,Spain (Canary Is),5.475294880020861e-05,2021-01
PO,Portugal (Madeira Is),4.92724099333384e-05,2021-01
SP,Spain (Africa),8.7201038343708e-05,2021-01
AG,Algeria,4.731851250402348e-05,2021-01
ML,Mali,4.512903334080589e-05,2021-01
UV,Burkina Faso,5.021936059063062e-05,2021-01
TO,Togo,6.417812237297965e-05,2021-01
GH,Ghana,6.368531588835173e-05,2021-01
IV,Cote d'Ivoire,4.992553993947916e-05,2021-01
GV,Guinea,6.121487866082071e-05,2021-01
SG,Senegal,5.073939377189764e-05,2021-01
GA,"Gambia, The",5.4973029565595886e-05,2021-01
PU,Guinea-Bissau,5.4352250149564735e-05,2021-01
SL,Sierra Leone,5.780158131745016e-05,2021-01
LI,Liberia,4.237540282305795e-05,2021-01
BN,Benin,5.973034024934368e-05,2021-01
NI,Nigeria,6.135094491317224e-05,2021-01
CM,Cameroon,5.962811505628759e-05,2021-01
EK,Equatorial Guinea,5.364295523763952e-05,2021-01
TP,Sao Tome & Principe,5.042994466477944e-05,2021-01
GB,Gabon,5.49099562459733e-05,2021-01
CF,Rep of the Congo,5.005918055176699e-05,2021-01
CT,Central African Rep,7.512597838743537e-05,2021-01
CG,Dem Rep of the Congo,4.493165556977396e-05,2021-01
CD,Chad,4.568084946309226e-05,2021-02
MI,Malawi,4.157550512522056e-05,2021-02
ZA,Zambia,3.97505759918086e-05,2021-02
ZI,Zimbabwe,4.476894493837995e-05,2021-02
BC,Botswana,4.755034320244739e-05,2021-02
WA,Namibia,4.862461766299256e-05,2021-02
AO,Angola,4.06384829021944e-05,2021-02
BY,Burundi,3.554791278473736e-05,2021-02
RW,Rwanda,3.6144310862791554e-05,2021-02
SF,South Africa,6.154273146962519e-05,2021-02
LT,Lesotho,5.808002228586987e-05,2021-02
WZ,Swaziland,6.0406915765165445e-05,2021-02
MF,Mayotte,3.713087795328765e-05,2021-02
NG,Niger,4.3151886589905286e-05,2021-02
SU,Sudan,4.616314330275157e-05,2021-02
LY,Libya,5.106571268946009e-05,2021-02
UU,Koualou Area,5.220840844451497e-05,2021-02
TS,Tunisia,5.763963696088144e-05,2021-02
EG,Egypt,6.056167115984047e-05,2021-02
EG,Bir Tawil,4.933875785774248e-05,2021-02
SU,Halaib Triangle,4.905924338180039e-05,2021-02
ER,Eritrea,4.6517288426242446e-05,2021-02
ET,Ethiopia,4.49015662182483e-05,2021-02
DJ,Djibouti,4.464777590333055e-05,2021-02
SO,Somalia,3.662780215720368e-05,2021-02
OD,South Sudan,5.347220860727402e-05,2021-02
UU,Abyei Area,4.850489691067942e-05,2021-02
KE,Kenya,3.61730647226323e-05,2021-02
UG,Uganda,4.908588410053345e-05,2021-02
TZ,Tanzania,3.6472620697822105e-05,2021-02
MZ,Mozambique,4.425874259296937e-05,2021-02
CN,Comoros,3.899667604315653e-05,2021-02
MA,Madagascar,4.443641482134105e-05,2021-02
CV,Cabo Verde,4.5593229961288376e-05,2021-02
WI,Western Sahara,5.0943762059618944e-05,2021-02
MR,Mauritania,4.71796035742796e-05,2021-02
MO,Morocco,5.545397377045684e-05,2021-02
SP,Spain (Canary Is),5.716372297113427e-05,2021-02
PO,Portugal (Madeira Is),5.216443239647131e-05,2021-02
SP,Spain (Africa),7.765809429663786e-05,2021-02
AG,Algeria,5.192062327744512e-05,2021-02
ML,Mali,4.587446118598979e-05,2021-02
UV,Burkina Faso,4.728841515491709e-05,2021-02
TO,Togo,5.6864273282483485e-05,2021-02
GH,Ghana,5.241872967154295e-05,2021-02
IV,Cote d'Ivoire,4.501252624941932e-05,2021-02
GV,Guinea,5.350881693828888e-05,2021-02
SG,Senegal,5.138219681037405e-05,2021-02
GA,"Gambia, The",5.515142312898528e-05,2021-02
PU,Guinea-Bissau,5.777356399512486e-05,2021-02
SL,Sierra Leone,4.8850309534593454e-05,2021-02
LI,Liberia,4.047739833098233e-05,2021-02
BN,Benin,5.6877838989352335e-05,2021-02
NI,Nigeria,5.70270799844071e-05,2021-02
CM,Cameroon,5.2155420564354295e-05,2021-02
EK,Equatorial Guinea,4.524861450378843e-05,2021-02
TP,Sao Tome & Principe,4.1197153057126495e-05,2021-02
GB,Gabon,4.420031842964156e-05,2021-02
CF,Rep of the Congo,4.5621286101915e-05,2021-02
CT,Central African Rep,5.986656857902535e-05,2021-02
CG,Dem Rep of the Congo,4.325181760599479e-05,2021-02
CD,Chad,5.271421370466466e-05,2021-03
MI,Malawi,3.956027142722384e-05,2021-03
ZA,Zambia,4.018785529117611e-05,2021-03
ZI,Zimbabwe,4.71019383690902e-05,2021-03
BC,Botswana,4.9607235062460505e-05,2021-03
WA,Namibia,4.823206346467409e-05,2021-03
AO,Angola,4.050390523236825e-05,2021-03
BY,Burundi,3.47282192616234e-05,2021-03
RW,Rwanda,3.55412753580725e-05,2021-03
SF,South Africa,6.257032904621556e-05,2021-03
LT,Lesotho,5.633582690277512e-05,2021-03
WZ,Swaziland,7.234082941463465e-05,2021-03
MF,Mayotte,3.671744924896858e-05,2021-03
NG,Niger,5.065948670268668e-05,2021-03
SU,Sudan,5.335053473698117e-05,2021-03
LY,Libya,5.371362606735199e-05,2021-03
UU,Koualou Area,5.329250452661225e-05,2021-03
TS,Tunisia,6.423775201394461e-05,2021-03
EG,Egypt,6.112216360629693e-05,2021-03
EG,Bir Tawil,5.640958678770427e-05,2021-03
SU,Halaib Triangle,5.503048184511475e-05,2021-03
ER,Eritrea,5.299658731736903e-05,2021-03
ET,Ethiopia,4.602193427764556e-05,2021-03
DJ,Djibouti,4.67225851986996e-05,2021-03
SO,Somalia,3.794859681411076e-05,2021-03
OD,South Sudan,5.175225006708929e-05,2021-03
UU,Abyei Area,5.666540125035728e-05,2021-03
KE,Kenya,3.755835000919397e-05,2021-03
UG,Uganda,4.2755110225522814e-05,2021-03
TZ,Tanzania,3.5766710061767525e-05,2021-03
MZ,Mozambique,4.318288168318367e-05,2021-03
CN,Comoros,3.698214375113577e-05,2021-03
MA,Madagascar,4.4060560437520896e-05,2021-03
CV,Cabo Verde,4.6035130906894905e-05,2021-03
WI,Western Sahara,5.371572391744727e-05,2021-03
MR,Mauritania,5.069130763377951e-05,2021-03
MO,Morocco,6.127565979427188e-05,2021-03
SP,Spain (Canary Is),6.217410039542544e-05,2021-03
PO,Portugal (Madeira Is),5.867465503858299e-05,2021-03
SP,Spain (Africa),8.4760338733912e-05,2021-03
AG,Algeria,5.711363525454951e-05,2021-03
ML,Mali,5.140471575855355e-05,2021-03
UV,Burkina Faso,5.1584898107496405e-05,2021-03
TO,Togo,5.4653850246019336e-05,2021-03
GH,Ghana,5.127638046607841e-05,2021-03
IV,Cote d'Ivoire,4.638593349104405e-05,2021-03
GV,Guinea,5.356235833639718e-05,2021-03
SG,Senegal,5.2833905189284e-05,2021-03
GA,"Gambia, The",5.427814069387034e-05,2021-03
PU,Guinea-Bissau,5.4802194633275454e-05,2021-03
SL,Sierra Leone,5.612992314489987e-05,2021-03
LI,Liberia,4.379497941728354e-05,2021-03
BN,Benin,5.663628904134694e-05,2021-03
NI,Nigeria,5.947769210257041e-05,2021-03
CM,Cameroon,4.919145328197013e-05,2021-03
EK,Equatorial Guinea,4.125311142791313e-05,2021-03
TP,Sao Tome & Principe,4.085049677222958e-05,2021-03
GB,Gabon,4.1247467990807714e-05,2021-03
CF,Rep of the Congo,4.274063284266024e-05,2021-03
CT,Central African Rep,5.103260428857294e-05,2021-03
CG,Dem Rep of the Congo,4.180962413829843e-05,2021-03
CD,Chad,5.226450809943404e-05,2021-04
MI,Malawi,3.951620639122242e-05,2021-04
ZA,Zambia,4.060583200863495e-05,2021-04
ZI,Zimbabwe,4.489112364524957e-05,2021-04
BC,Botswana,4.802390660072231e-05,2021-04
WA,Namibia,4.656612921569136e-05,2021-04
AO,Angola,4.123936221633419e-05,2021-04
BY,Burundi,3.582079863379021e-05,2021-04
RW,Rwanda,3.739733214307193e-05,2021-04
SF,South Africa,6.33369546360586e-05,2021-04
LT,Lesotho,5.428012961780646e-05,2021-04
WZ,Swaziland,6.592142267582801e-05,2021-04
MF,Mayotte,3.463299816205552e-05,2021-04
NG,Niger,5.120546481743329e-05,2021-04
SU,Sudan,5.475647317336499e-05,2021-04
LY,Libya,6.0124477895978326e-05,2021-04
UU,Koualou Area,5.766849801092311e-05,2021-04
TS,Tunisia,6.72026129453857e-05,2021-04
EG,Egypt,6.758763845373449e-05,2021-04
EG,Bir Tawil,5.853661624381154e-05,2021-04
SU,Halaib Triangle,5.738371910793735e-05,2021-04
ER,Eritrea,5.5402786431324606e-05,2021-04
ET,Ethiopia,4.741863963803587e-05,2021-04
DJ,Djibouti,5.000057391246135e-05,2021-04
SO,Somalia,4.0763285902150745e-05,2021-04
OD,South Sudan,5.093100461431125e-05,2021-04
UU,Abyei Area,5.693949535843804e-05,2021-04
KE,Kenya,3.963247654472047e-05,2021-04
UG,Uganda,4.078572301149303e-05,2021-04
TZ,Tanzania,3.521689364121451e-05,2021-04
MZ,Mozambique,4.162973214321385e-05,2021-04
CN,Comoros,3.562589520720486e-05,2021-04
MA,Madagascar,4.309216568480287e-05,2021-04
CV,Cabo Verde,4.927670293490325e-05,2021-04
WI,Western Sahara,5.969427979457525e-05,2021-04
MR,Mauritania,5.442045430583976e-05,2021-04
MO,Morocco,6.619185354297528e-05,2021-04
SP,Spain (Canary Is),6.728095725013013e-05,2021-04
PO,Portugal (Madeira Is),6.42000276934775e-05,2021-04
SP,Spain (Africa),8.277345558152681e-05,2021-04
AG,Algeria,6.179389802697591e-05,2021-04
ML,Mali,5.360495760326679e-05,2021-04
UV,Burkina Faso,5.343630516009759e-05,2021-04
TO,Togo,5.189614959215855e-05,2021-04
GH,Ghana,5.0210434844199855e-05,2021-04
IV,Cote d'Ivoire,4.521259553073418e-05,2021-04
GV,Guinea,5.597789355126921e-05,2021-04
SG,Senegal,5.337709355136389e-05,2021-04
GA,"Gambia, The",5.502035958074315e-05,2021-04
PU,Guinea-Bissau,5.011912246403744e-05,2021-04
SL,Sierra Leone,5.3285359991066656e-05,2021-04
LI,Liberia,4.451942871974858e-05,2021-04
BN,Benin,5.542969686127614e-05,2021-04
NI,Nigeria,6.002395421879882e-05,2021-04
CM,Cameroon,4.678735229782104e-05,2021-04
EK,Equatorial Guinea,4.342463675197616e-05,2021-04
TP,Sao Tome & Principe,4.315591351341662e-05,2021-04
GB,Gabon,4.584757959473699e-05,2021-04
CF,Rep of the Congo,4.639253852179981e-05,2021-04
CT,Central African Rep,4.66828785706016e-05,2021-04
CG,Dem Rep of the Congo,4.22309658575031e-05,2021-04
CD,Chad,5.6515166829372816e-05,2021-05
MI,Malawi,4.0743742392883015e-05,2021-05
ZA,Zambia,4.199947141047832e-05,2021-05
ZI,Zimbabwe,4.655280577943653e-05,2021-05
BC,Botswana,4.76348662977044e-05,2021-05
WA,Namibia,4.484120890912327e-05,2021-05
AO,Angola,4.570324208175035e-05,2021-05
BY,Burundi,3.845375684348196e-05,2021-05
RW,Rwanda,3.958024846756868e-05,2021-05
SF,South Africa,6.0574281480148034e-05,2021-05
LT,Lesotho,4.768651378332472e-05,2021-05
WZ,Swaziland,0.000112306103972,2021-05
MF,Mayotte,3.905875552034751e-05,2021-05
NG,Niger,5.546815366625685e-05,2021-05
SU,Sudan,5.913390165008478e-05,2021-05
LY,Libya,6.201028944331475e-05,2021-05
UU,Koualou Area,5.9324808647675e-05,2021-05
TS,Tunisia,7.058130790103115e-05,2021-05
EG,Egypt,6.86581536244456e-05,2021-05
EG,Bir Tawil,6.107869944555304e-05,2021-05
SU,Halaib Triangle,5.97495510265234e-05,2021-05
ER,Eritrea,5.6726512591361926e-05,2021-05
ET,Ethiopia,4.484904176459045e-05,2021-05
DJ,Djibouti,4.9887896903146e-05,2021-05
SO,Somalia,4.05184764775512e-05,2021-05
OD,South Sudan,4.627602709174534e-05,2021-05
UU,Abyei Area,5.694530662113704e-05,2021-05
KE,Kenya,3.955640111821142e-05,2021-05
UG,Uganda,4.014805452512563e-05,2021-05
TZ,Tanzania,3.746964034210109e-05,2021-05
MZ,Mozambique,4.436516564369133e-05,2021-05
CN,Comoros,3.857854057318435e-05,2021-05
MA,Madagascar,4.541772788312791e-05,2021-05
CV,Cabo Verde,5.045270838664082e-05,2021-05
WI,Western Sahara,6.011565013535502e-05,2021-05
MR,Mauritania,5.611350436168549e-05,2021-05
MO,Morocco,6.749377551676231e-05,2021-05
SP,Spain (Canary Is),6.607333896321443e-05,2021-05
PO,Portugal (Madeira Is),6.76154810183041e-05,2021-05
SP,Spain (Africa),8.724077518244268e-05,2021-05
AG,Algeria,6.272722319089576e-05,2021-05
ML,Mali,5.705802053283551e-05,2021-05
UV,Burkina Faso,5.959688596361146e-05,2021-05
TO,Togo,5.23166657653506e-05,2021-05
GH,Ghana,4.979938990487014e-05,2021-05
IV,Cote d'Ivoire,4.581540811728686e-05,2021-05
GV,Guinea,5.2197290784164185e-05,2021-05
SG,Senegal,5.5532279515181e-05,2021-05
GA,"Gambia, The",5.698149913105181e-05,2021-05
PU,Guinea-Bissau,5.344803456799574e-05,2021-05
SL,Sierra Leone,4.770648598739049e-05,2021-05
LI,Liberia,4.309970826241809e-05,2021-05
BN,Benin,5.562366268450356e-05,2021-05
NI,Nigeria,5.985871102587497e-05,2021-05
CM,Cameroon,4.515682183031325e-05,2021-05
EK,Equatorial Guinea,4.104087610784406e-05,2021-05
TP,Sao Tome & Principe,3.801218117749791e-05,2021-05
GB,Gabon,4.485221965744381e-05,2021-05
CF,Rep of the Congo,5.017266875698218e-05,2021-05
CT,Central African Rep,4.407769787946971e-05,2021-05
CG,Dem Rep of the Congo,5.084788455244374e-05,2021-05
CD,Chad,6.0061278600575416e-05,2021-06
MI,Malawi,4.298698715552653e-05,2021-06
ZA,Zambia,4.945981820068506e-05,2021-06
ZI,Zimbabwe,4.7361118166325936e-05,2021-06
